
Driftwood Dental,www.2503385381.yp.ca,,250-338-5381,10-2401 Cliffe Avenue,Courtenay,BC ,V9N 2L5,dentist
Blackburn S P Dr Inc,www.2503386263.yp.ca,,250-338-6263,1710 Riverside Lane,Courtenay,BC ,V9N 8C7,dentist
Odegaard David Dr,www.2503386633.yp.ca,,250-338-6633,747 Fitzgerald Avenue,Courtenay,BC ,V9N 2R4,dentist
Karamanis Emmanuel Dr Inc,www.2503389085.yp.ca,,250-338-9085,116-750 Comox Road,Courtenay,BC ,V9N 3P6,dentist
Toews Bill Dr,www.2503392251.yp.ca,,250-339-2251,301-1757 Beaufort Avenue,Comox,BC ,V9M 1R8,dentist
P S Nasralla Dr Inc,www.2503392252.yp.ca,,250-339-2252,4-1841 Comox Avenue,Comox,BC ,V9M 3M3,dentist
Blasco Terry Dr Inc,www.2503392253.yp.ca,,250-339-2253,1710 Comox Avenue,Comox,BC ,V9M 3N2,dentist
Comox Dental Care,www.2503392531.yp.ca,,250-339-2531,35-190 Port Augusta Street,Comox,BC ,V9M 3N1,dentist
Wall John Dr Inc,www.2503394044.yp.ca,,250-339-4044,2016 Comox Avenue,Comox,BC ,V9M 3M6,dentist
Herschmiller John A Dr,www.2503394525.yp.ca,,250-339-4525,1842A Comox Avenue,Comox,BC ,V9M 3M7,dentist
Lawrence Mark Dr Inc,www.creativeortho.ca,drortho@island.net,250-339-5775,102-2100 Guthrie Road,Comox,BC ,V9M 3P6,dentist
Galway T Dr,www.2503399800.yp.ca,,250-339-9800,1781 Comox Avenue,Comox,BC ,V9M 3L9,dentist
Toews Jill F Dr Inc,www.2503399848.yp.ca,,250-339-9848,B-1710 Comox Avenue,Comox,BC ,V9M 3N2,dentist
Kanan Richard Dr,www.2503423646.yp.ca,,250-342-3646,1325 7th Ave,Invermere,BC ,V0A 1K0,dentist
Golden Dental Center,www.2503442162.yp.ca,,250-344-2162,901 9th Street North RR 2,Golden,BC ,V0A 1H2,dentist
Booher Jim Dr,www.2503445864.yp.ca,,250-344-5864,814 Park,Golden,BC ,V0A 1H0,dentist
Bickerton Larry Dr Inc,www.2503522281.yp.ca,,250-352-2281,300 Baker Street,Nelson,BC ,V1L 4H5,dentist
Smith Kevin W Dr,www.2503522616.yp.ca,,250-352-2616,601 Kootenay Street,Nelson,BC ,V1L 1L1,dentist
Schuh Peter Dr Inc,www.2503522711.yp.ca,,250-352-2711,101-811 Vernon Street,Nelson,BC ,V1L 4G3,dentist
Thordarson Scott M Dr,www.2503523543.yp.ca,,250-352-3543,632 Front,Nelson,BC ,V1L 4B7,dentist
Rizzuto Tinholt J Dr,www.2503523551.yp.ca,,250-352-3551,201-520 Kootenay Street,Nelson,BC ,V1L 5W4,dentist
Zarikoff Dean P Dr,www.2503523834.yp.ca,,250-352-3834,515D Vernon Street,Nelson,BC ,V1L 4E9,dentist
Kuiper Daan C Dr,www.2503525012.yp.ca,,250-352-5012,201-402 Baker Street,Nelson,BC ,V1L 4H8,dentist
Pentecost Scott M Dr Inc,www.2503525212.yp.ca,,250-352-5212,203-520 Kootenay Street,Nelson,BC ,V1L 5W4,dentist
Kootenay Lake Dental Clinic,www.2503525522.yp.ca,,250-352-5522,556 Josephine Street,Nelson,BC ,V1L 1W6,dentist
Davidoff Kelly Dr,www.2503525553.yp.ca,,250-352-5553,110 Baker Street,Nelson,BC ,V1L 4H2,dentist
Culham M S Dr,www.2503526693.yp.ca,,250-352-6693,108 Baker Street,Nelson,BC ,V1L 4H2,dentist
Hunt Donald R Dr,www.2503537711.yp.ca,,250-353-7711,409 Cross,Kaslo,BC ,V0G 1M0,dentist
Nelson Ave Dental Clinic,www.2503544244.yp.ca,,250-354-4244,623 Nelson Avenue,Nelson,BC ,V1L 2N4,dentist
Bibby Kathryn J Dr Inc,www.2503544354.yp.ca,,250-354-4354,310 Hall Street,Nelson,BC ,V1L 1Y8,dentist
Silverton Dental Clinic,www.2503582295.yp.ca,,250-358-2295,322 Lake,Silverton,BC ,V0G 2B0,dentist
Padachey Natanya Dr,www.2503613636.yp.ca,,250-361-3636,500A-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Ikonomou Vicky Dr,www.2503614266.yp.ca,,250-361-4266,8-911 Gordon Street,Victoria,BC ,V8W 3P9,dentist
Bissonnette Annie Dr Inc,www.2503641228.yp.ca,,250-364-1228,1214 Pine Avenue,Trail,BC ,V1R 4E4,dentist
Konopada N Dr,www.2503641600.yp.ca,,250-364-1600,1608 Second Avenue,Trail,BC ,V1R 1M5,dentist
Cabianca M Dr,www.2503642570.yp.ca,,250-364-2570,1648 Second Avenue,Trail,BC ,V1R 1M5,dentist
Peacock Tim Dr Inc,www.2503642700.yp.ca,,250-364-2700,1550 Second Avenue,Trail,BC ,V1R 1M4,dentist
Castlegar Dental Centre,www.2503652424.yp.ca,,250-365-2424,1006 3rd Street,Castlegar,BC ,V1N 3X6,dentist
Ellis Donald W Dr,www.2503653339.yp.ca,,250-365-3339,663 Columbia Avenue,Castlegar,BC ,V1N 1H1,dentist
Starr Anne Dr,www.2503655252.yp.ca,,250-365-5252,2024 Columbia Avenue,Castlegar,BC ,V1N 2W7,dentist
Barrett A Gregory Dr Inc,www.2503670115.yp.ca,,250-367-0115,1937B Main St,Fruitvale,BC ,V0G 1L0,dentist
Beaver Valley Dental Centre,www.2503676494.yp.ca,,250-367-6494,1960 Columbia Gdns Rd,Fruitvale,BC ,V0G 1L0,dentist
Lewchuk Shelley Dr,www.2503685066.yp.ca,,250-368-5066,1499 Bay Avenue,Trail,BC ,V1R 4A9,dentist
Johnstone Elizabeth Dr,www.2503701900.yp.ca,,250-370-1900,Suite 113-877 Goldstream Ave,Victoria,BC ,V9B 2X8,dentist
Draper Brian Dr Inc,www.2503707066.yp.ca,,250-370-7066,290-1641 Hillside Avenue,Victoria,BC ,V8T 5G1,dentist
Allegretto R Dr,www.2503721212.yp.ca,,250-372-1212,200-125 Fourth Avenue,Kamloops,BC ,V2C 3N3,dentist
Bell Benjamin Dr,www.2503721237.yp.ca,,250-372-1237,307-444 Victoria Street,Kamloops,BC ,V2C 2A7,dentist
Armstrong W John Dr Inc,www.2503722326.yp.ca,,250-372-2326,501-275 Lansdowne Street,Kamloops,BC ,V2C 1X8,dentist
Phillips J Grant Dr,www.2503723030.yp.ca,,250-372-3030,101-220 Third Avenue,Kamloops,BC ,V2C 3M3,dentist
Columbia Medical-Dental Group,www.2503727144.yp.ca,,250-372-7144,106-300 Columbia Street,Kamloops,BC ,V2C 6L1,dentist
Aberdeen Family Dental Centre,www.2503728082.yp.ca,,250-372-8082,208-1150 Hillside Drive,Kamloops,BC ,V2E 2N1,dentist
Takahashi D N Dr,www.2503728578.yp.ca,,250-372-8578,400-153 Seymour Street,Kamloops,BC ,V2C 2C7,dentist
Ciriani David Dr Inc,www.2503729131.yp.ca,,250-372-9131,302-321 Nicola Street,Kamloops,BC ,V2C 6G6,dentist
Shinkewski Daryl Dr,www.2503740061.yp.ca,,250-374-0061,414 Arrowstone Drive,Kamloops,BC ,V2C 1R2,dentist
Wilson Donald G Dr Inc,www.2503740145.yp.ca,,250-374-0145,1540 Springhill Drive,Kamloops,BC ,V2E 2H1,dentist
Doern Darryl W Dr,www.artdentistry.com,artdentistry@shawbiz.ca,250-374-0886,205-1315 Summit Drive,Kamloops,BC ,V2C 5R9,dentist
Enns S Carl Dr Inc,www.2503741511.yp.ca,,250-374-1511,Suite 100-121 St. Paul St,Kamloops,BC ,V2C 2J1,dentist
Hansford Michael Dr,www.2503742615.yp.ca,,250-374-2615,2-2160 Flamingo Road,Kamloops,BC ,V2C 4J9,dentist
Rushka David Dr Inc,www.2503743353.yp.ca,,250-374-3353,Suite 201-418 St Paul,Kamloops,BC ,V2C 2S6,dentist
Wotton Daniel Dr,www.2503744346.yp.ca,,250-374-4346,11-1380 Summit Drive,Kamloops,BC ,V2C 1T8,dentist
Tucker A B Dr,www.2503744544.yp.ca,,250-374-4544,387 Fourth Avenue,Kamloops,BC ,V2C 3P1,dentist
Murray Maureen Dr,www.2503744818.yp.ca,,250-374-4818,201-418 St Paul Street,Kamloops,BC ,V2C 2J6,dentist
Thomson Hugh Dr,www.2503745902.yp.ca,,250-374-5902,811 Seymour Street,Kamloops,BC ,V2C 2H6,dentist
Plant Marnie Dr Inc,www.2503747227.yp.ca,,250-374-7227,Suite 402-275 Lansdowne St,Kamloops,BC ,V2C 6J3,dentist
Stewart Keith H Dr,www.2503747232.yp.ca,,250-374-7232,503-275 Lansdowne Street,Kamloops,BC ,V2C 1X8,dentist
Pure Dental,www.2503748221.yp.ca,,250-374-8221,1-2160 Flamingo Road,Kamloops,BC ,V2C 4J9,dentist
Floyd Albert J Dr,www.2503748853.yp.ca,,250-374-8853,401-321 Nicola Street,Kamloops,BC ,V2C 6G6,dentist
Seymour Dental Center,www.2503749855.yp.ca,,250-374-9855,1-737 Seymour Street,Kamloops,BC ,V2C 2H4,dentist
Dextraze D B Dr,www.drdextraze.com,drdex@kamloops.net,250-376-5354,21-750 Fortune Drive,Kamloops,BC ,V2B 2L2,dentist
Wilson Christopher S Dr Inc,www.drchriswilson.com,,250-376-5433,2-1222 Tranquille Road,Kamloops,BC ,V2B 3K2,dentist
Northills Dental Centre,www.2503768224.yp.ca,,250-376-8224,44-700 Tranquille Road,Kamloops,BC ,V2B 3H9,dentist
Denison Elizabeth Dr,www.2503784000.yp.ca,,250-378-4000,Garcia Po Box 1700,Merritt,BC ,V1K 1B8,dentist
Josephson R K Dr,www.2503786677.yp.ca,,250-378-6677,2199 Quilchena Ave,Merritt,BC ,V1K 1B8,dentist
Campus Dental Centre,www.2503801888.yp.ca,,250-380-1888,Finnerty Rd,Victoria,BC ,V8W 3H7,dentist
James Bay Dental Centre,www.radiusdentalartsandaesthetics.com,,250-380-6655,225 Menzies Street,Victoria,BC ,V8V 2G6,dentist
Dubois Marie-Nicole Dr Westside Dentistry,www.westsidedentistry.com,,250-381-0028,Suite 280-174 Wilson St,Victoria,BC ,V9A 7N6,dentist
Bayshore Dental Centre,www.2503816433.yp.ca,,250-381-6433,115-1150 Douglas Street,Victoria,BC ,V8W 3M9,dentist
Leavitt Karen Dr,www.2503821541.yp.ca,,250-382-1541,400-1312 Blanshard Street,Victoria,BC ,V8W 2J1,dentist
Peglar Bruce Dr,www.tuscanydentalcentre.com,,250-382-1711,201-1662 McKenzie Avenue,Saanich,BC ,V8N 0A4,dentist
Stakiw Sue Dr,www.2503822214.yp.ca,,250-382-2214,2-1195 Fort Street,Victoria,BC ,V8V 3L1,dentist
Langston Ian J Dr,www.2503822443.yp.ca,,250-382-2443,3105A Jackson Street,Victoria,BC ,V8X 1E2,dentist
Northeast N G Dr Inc,www.2503824142.yp.ca,,250-382-4142,106-230 Menzies Street,Victoria,BC ,V8V 2G7,dentist
Nadolski A J Dr,www.2503824344.yp.ca,,250-382-4344,400B-1312 Blanshard Street,Victoria,BC ,V8W 2J1,dentist
Vinnels C Stewart Dr,www.2503825233.yp.ca,maria@todaysdental.org,250-382-5233,303-1625 Oak Bay Avenue,Victoria,BC ,V8R 1B1,dentist
Leachman Cliff Dr,www.2503826335.yp.ca,,250-382-6335,762 Humboldt Street,Victoria,BC ,V8W 4A1,dentist
Steiner Peter Dr,www.2503827831.yp.ca,,250-382-7831,Suite 104-4090 Shelbourne St,Saanich,BC ,V8N 4P6,dentist
Pacific Coast Dental,www.2503830123.yp.ca,,250-383-0123,Suite 150-736 View,Victoria,BC ,V8W 3Y7,dentist
Hunter Morley Dr,www.2503831331.yp.ca,,250-383-1331,100-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Masson Bruce Dr,www.2503833015.yp.ca,,250-383-3015,513-1207 Douglas Street,Victoria,BC ,V8W 2E7,dentist
Mulholland M P Dr Inc,www.2503833368.yp.ca,,250-383-3368,206-4400 Chatterton Way,Victoria,BC ,V8X 5J2,dentist
Connors Scott D Dr,www.2503833741.yp.ca,,250-383-3741,306-1175 Douglas Street,Victoria,BC ,V8W 2E1,dentist
McInnis Robb J,www.2503834515.yp.ca,,250-383-4515,160 E Burnside Rd,Victoria,BC ,V9A 1A2,dentist
McDougall Paul D Dr Inc,www.2503835523.yp.ca,,250-383-5523,505-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Dhillon Dave Dr,www.2503841154.yp.ca,,250-384-1154,186-3147 Douglas Street,Victoria,BC ,V8Z 6E3,dentist
Girard James K Dr,www.2503841906.yp.ca,,250-384-1906,302-1175 Douglas Street,Victoria,BC ,V8W 2E1,dentist
Hunter Bill Dr,www.2503842043.yp.ca,,250-384-2043,1298 Gladstone Avenue,Victoria,BC ,V8T 1G6,dentist
King-Brown Michael F Dr,www.2503843283.yp.ca,,250-384-3283,1005 Broad Street,Victoria,BC ,V8W 2A1,dentist
Bridge Amanda Dr,www.2503844260.yp.ca,,250-384-4260,205 Cook Street,Victoria,BC ,V8V 3X2,dentist
Bredo Dennis Dr,www.2503844541.yp.ca,,250-384-4541,2-313 Cook Street,Victoria,BC ,V8V 3X5,dentist
Gaucher Christine Dr,www.2503844814.yp.ca,,250-384-4814,103-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Complete Dental,www.2503845052.yp.ca,,250-384-5052,1230 Esquimalt Road,Esquimalt,BC ,V9A 3N8,dentist
West Bay Dental Care,www.2503846412.yp.ca,,250-384-6412,1-481 Head Street,Victoria,BC ,V9A 5S1,dentist
Lauran Dental Centre,www.2503847141.yp.ca,,250-384-7141,Suite 202-2951 Tillicum Rd,Saanich,BC ,V9A 2A6,dentist
Dhaliwhal Surinder Dr,www.2503847711.yp.ca,,250-384-7711,Suite 28-3170 Tillicum Rd,Saanich,BC ,V9A 7C7,dentist
Iqbal Kathrada Dr,www.2503848028.yp.ca,,250-384-8028,220-1070 Douglas Street,Victoria,BC ,V8W 2C4,dentist
Metrocity Dental,www.2503850311.yp.ca,,250-385-0311,1035 Pandora Avenue,Victoria,BC ,V8V 3P6,dentist
Preis Pawel Dr,www.2503853361.yp.ca,,250-385-3361,12-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Onoszko Margaret Dr,www.2503854531.yp.ca,,250-385-4531,503-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Academy Dental,www.2503856552.yp.ca,,250-385-6552,1195 Fort Street,Victoria,BC ,V8V 3L1,dentist
Kaukinen Jamie Dr,www.2503857511.yp.ca,,250-385-7511,15-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Rycraft Richard Dr,www.2503857632.yp.ca,,250-385-7632,501-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Luckhurst Adrian Dr Inc,www.2503863044.yp.ca,,250-386-3044,14-1153 Esquimalt Road,Esquimalt,BC ,V9A 3N7,dentist
Malpass Douglas R Dr,www.2503863624.yp.ca,,250-386-3624,302-1001 Cloverdale Avenue,Saanich,BC ,V8X 4C9,dentist
Acadia Dental Centre,www.2503868031.yp.ca,,250-386-8031,216-895 Fort Street,Victoria,BC ,V8W 1H7,dentist
Kuzyk Allan C Dr Inc,www.2503884401.yp.ca,,250-388-4401,502-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Gallant & Thomson,www.2503887412.yp.ca,,250-388-7412,500-1120 Yates Street,Victoria,BC ,V8V 3M9,dentist
Adora Skin Laser Clinic,www.2503901160.yp.ca,,250-390-1160,9-6894 Island Highway North,Nanaimo,BC ,V9V 1P6,dentist
Murdoch Orthodontics,www.2503901331.yp.ca,,250-390-1331,101-6596 Applecross Road,Nanaimo,BC ,V9V 0A4,dentist
Metral Dental,www.2503901494.yp.ca,,250-390-1494,200-6581 Aulds Road,Nanaimo,BC ,V9T 6J6,dentist
Watson Ron M Dr,www.2503901976.yp.ca,,250-390-1976,6889 Doumont,Lantzville,BC,,dentist
Lantzville Dental Clinic,www.2503902832.yp.ca,,250-390-2832,7180 Lantzville,Lantzville,BC ,V0R 2H0,dentist
Applecross Dental Clinic Dr,www.2503903392.yp.ca,,250-390-3392,6441 Applecross Road,Nanaimo,BC ,V9V 1K8,dentist
Dover View Dental,www.2503909227.yp.ca,,250-390-9227,7-6894 Island Highway North,Nanaimo,BC ,V9V 1P6,dentist
Orenchuk Roman Dr,www.2503919870.yp.ca,,250-391-9870,404-645 Fort Street,Victoria,BC ,V8W 1G2,dentist
Bhalla Barry Dr Inc,www.2503922393.yp.ca,,250-392-2393,102-366 Yorston Street,Williams Lake,BC ,V2G 4J5,dentist
100 Mile Dental Group,www.2503952522.yp.ca,,250-395-2522,475 S Birch Ave,100 Mile House,BC ,V0K 2E0,dentist
Coach House Square Dental Clinic,www.2503953331.yp.ca,,250-395-3331,119 Cariboo Hwy 97 N,100 Mile House,BC ,V0K 2E0,dentist
South Cariboo Dental Clinic,www.2503954009.yp.ca,,250-395-4009,190 Horse Lk Rd,100 Mile House,BC ,V0K 2E0,dentist
Dickens Allan Dr Inc,www.2503983384.yp.ca,,250-398-3384,440 Comer Street,Williams Lake,BC ,V2G 1T7,dentist
Kids Only Dental Clinic,www.2503985583.yp.ca,,250-398-5583,399 Western Avenue,Williams Lake,BC ,V2G 2H8,dentist
Meena Bhatti Dr,www.2503987161.yp.ca,,250-398-7161,121 First Avenue North,Williams Lake,BC ,V2G 1Y7,dentist
Vitality Dental Centre,www.2503988189.yp.ca,,250-398-8189,333 Second Avenue North,Williams Lake,BC ,V2G 2A1,dentist
Dr Rudy Wassenaar,www.williamslakesmiles.ca,perfectsmiles@shaw.ca,250-398-8411,249 Barnard Street,Williams Lake,BC ,V2G 1G1,dentist
Farnsworth T Dr,www.2504160568.yp.ca,,250-416-0568,10068 Victoria Road RR 2,Chemainus,BC ,V0R 1K2,dentist
Kahane A M Dr Inc,www.2504236838.yp.ca,,250-423-6838,292 2 Ave,Fernie,BC ,V0B 1M0,dentist
Demmings Dan Dr,www.2504237764.yp.ca,,250-423-7764,1191 7th Ave,Fernie,BC ,V0B 1M0,dentist
Chow Ray T Dr,www.2504257081.yp.ca,,250-425-7081,139 Centennial Sq,Sparwood,BC ,V0B 2G0,dentist
Schandl Ernst H Dr,www.2504260708.yp.ca,,250-426-0708,513D Cranbrook Street North,Cranbrook,BC ,V1C 3R5,dentist
Nish W Dean Dr,www.2504262322.yp.ca,,250-426-2322,240-1629 Baker Street,Cranbrook,BC ,V1C 1B4,dentist
Nesbitt John Dr Inc,www.2504263422.yp.ca,,250-426-3422,103-117 Cranbrook Street North,Cranbrook,BC ,V1C 3P8,dentist
Rokus I Dr,www.2504265825.yp.ca,,250-426-5825,2-1124 21st Avenue North,Cranbrook,BC ,V1C 5L9,dentist
Baker Hill Dental Clinic,www.2504265865.yp.ca,,250-426-5865,100 9th Avenue South,Cranbrook,BC ,V1C 2M2,dentist
Cranbrook Dental Centre,www.2504266713.yp.ca,,250-426-6713,1124 21st Avenue North,Cranbrook,BC ,V1C 5L9,dentist
Urban D E Dr Inc,www.2504268312.yp.ca,,250-426-8312,1-1124 21st Avenue North,Cranbrook,BC ,V1C 5L9,dentist
Comishin T Dr,www.2504274646.yp.ca,,250-427-4646,197 Howard Street,Kimberley,BC ,V1A 2G5,dentist
Douglas Robin C Dr,www.2504275366.yp.ca,,250-427-5366,465 Wallinger Avenue,Kimberley,BC ,V1A 1Z6,dentist
Delafield H T Dr,www.2504282757.yp.ca,,250-428-2757,104 12th Ave S,Creston,BC ,V0B 1G0,dentist
Cavell Street Dental Clinic,www.2504284488.yp.ca,,250-428-4488,611 Cavell Street RR 4,Creston,BC ,V0B 1G4,dentist
Catherall David M Dr,www.2504287515.yp.ca,,250-428-7515,117 10th Ave N,Creston,BC ,V0B 1G0,dentist
Catherall Jordan Dr Inc,www.2504288779.yp.ca,,250-428-8779,117 10 Ave N,Creston,BC ,V0B 1G0,dentist
Creston Valley Dental Centre,www.2504289111.yp.ca,,250-428-9111,1133B Canyon St,Creston,BC ,V0B 1G0,dentist
Rishiraj B Dr,www.2504348350.yp.ca,,250-434-8350,204-474 Columbia St,Kamloops,BC ,V2C 2T5,dentist
Gregory Bruce Dr,www.2504422171.yp.ca,,250-442-2171,7331 5th St,Grand Forks,BC ,V0H 1H0,dentist
Tataryn Reuben B Dr,www.2504423741.yp.ca,,250-442-3741,7337 3rd St,Grand Forks,BC ,V0H 1H0,dentist
Midway Dental Clinic,www.2504492311.yp.ca,,250-449-2311,571 Florence,Midway,BC ,V0H 1M0,dentist
Ashcroft Dental Clinic,www.2504539147.yp.ca,,250-453-9147,411 Brink St,Ashcroft,BC ,V0K 1A0,dentist
Girn Nick Dr,www.2504552243.yp.ca,,250-455-2243,752 Main St,Lytton,BC ,V0K 1Z0,dentist
Holder Justin DDS,www.2504681830.yp.ca,,250-468-1830,2470 Apollo Dr,Nanoose Bay,BC ,V9P 9K2,dentist
Nanoose Bay Dental,www.2504687132.yp.ca,,250-468-7132,2461 Collins Cres,Nanoose Bay,BC ,V9P 9E6,dentist
Duncan Peter G Dr Inc,www.2504720404.yp.ca,,250-472-0404,113-1595 McKenzie Avenue,Victoria,BC ,V8N 1A4,dentist
Andrade Daniella Dr Inc,www.2504741271.yp.ca,,250-474-1271,923 Goldstream Avenue,Victoria,BC ,V9B 2Y2,dentist
Parker Bryan D Dr,www.2504741641.yp.ca,,250-474-1641,3298A Metchosin Road,Colwood,BC ,V9C 3E6,dentist
Westshore Dental Centre,www.2504742296.yp.ca,,250-474-2296,152-2945 Jacklin Road,Victoria,BC ,V9B 5E3,dentist
Egger Kyle R Dr Inc,www.2504743655.yp.ca,,250-474-3655,318 Goldstream Avenue,Victoria,BC ,V9B 2W3,dentist
Loumbardias Anastasia Dr,www.2504744322.yp.ca,,250-474-4322,110-582 Goldstream Avenue,Victoria,BC ,V9B 2W7,dentist
Orchid Dental,www.2504744742.yp.ca,,250-474-4742,141-2401 Millstream Road,Victoria,BC ,V9B 3R5,dentist
Sharp Cecil B Dr Inc,www.2504748986.yp.ca,,250-474-8986,100-2752 Peatt Road,Victoria,BC ,V9B 3V3,dentist
Jones Todd Dr,www.2504751996.yp.ca,,250-475-1996,303-4400 Chatterton Way,Saanich,BC ,V8X 5J2,dentist
Wrinch Jane S Dr,www.2504770240.yp.ca,,250-477-0240,103-4442 West Saanich Road,Victoria,BC ,V8Z 3E9,dentist
King S Dr Inc,www.2504770923.yp.ca,,250-477-0923,108-3930 Shelbourne Street,Victoria,BC ,V8P 5P6,dentist
