
Curves (Chemainus),www.2502464142.yp.ca,,250-246-4142,9806 Willow St,Chemainus,BC ,V0R 1K0,fitness
Crofton Physiotherapist,www.2502464249.yp.ca,,250-246-4249,1350 Adelaide,Crofton,BC,,physiotherapist
New Image Fitness Studio,www.2502464348.yp.ca,,250-246-4348,Suite 102-9844 Croft,Chemainus,BC ,V0R 1K0,fitness
Flowering Tree Natural Spa,www.2502464977.yp.ca,,250-246-4977,2863 Oak Street RR 1,Chemainus,BC ,V0R 1K1,spa
Gym At Twin Beaches,www.2502478070.yp.ca,,250-247-8070,377 Berry Point Road RR 1,Gabriola,BC ,V0R 1X1,fitness
Murdoch Orthodontics,www.2502481130.yp.ca,,250-248-1130,Suite 3-102 Island Hwy E,Parksville,BC ,V9P 1T5,dentist
Grotto Spa At Tigh-Na-Mara,www.2502481838.yp.ca,,250-248-1838,1155 Resort Drive,Parksville,BC ,V9P 2E5,spa
Parksville Physiotherapy Clinic,www.2502482644.yp.ca,,250-248-2644,176 Weld,Parksville,BC ,V9P 2G8,physiotherapist
Fitness Connection,www.2502483144.yp.ca,,250-248-3144,1222 Industrial Way,Parksville,BC ,V9P 2W8,fitness
Bodyworks Fitness for Women and Tanning Salon,www.2502483346.yp.ca,,250-248-3346,F 124 Middleton Ave,Parksville,BC,,fitness
Bodyworks Fitness Co-ed,www.2502483946.yp.ca,,250-248-3946,Suite F-124 Middleton Ave,Parksville,BC,,fitness
Knight Terrence N,www.2502484429.yp.ca,,250-248-4429,160N Moilliet Street,Parksville,BC ,V9P 1K8,chiropractor
Oceanside Vision Centre,www.2502488003.yp.ca,,250-248-8003,183 Harrison Ave,Parksville,BC ,V9P 2H3,eye
Nymark Hansen Salon & Day Spa,www.2502489497.yp.ca,,250-248-9497,421 Pioneer Crescent,Parksville,BC ,V9P 1V3,spa
Parksville Ballet School,www.2502489522.yp.ca,,250-248-9522,115-425 Stanford Avenue East,Parksville,BC ,V9P 2N4,fitness
Oceanside Physiotherapy & Work Conditioning Centre,www.oceansidephysio.bc.ca,oceansidephysio@shaw.ca,250-248-9666,3-1009 Allsbrook Road,Parksville,BC ,V9P 2A9,physiotherapist
North Cariboo Tae Kwon Do,www.2502495899.yp.ca,,250-249-5899,2297 Blackwater Road,Quesnel,BC ,V2J 7C7,martial+arts
Lillooet Dental Clinic,www.2502564616.yp.ca,,250-256-4616,119 8th Ave,Lillooet,BC ,V0K 1V0,dentist
Beyond Beauty Medi-Spa,www.2502601500.yp.ca,,250-260-1500,Suite 103-3131 29th St,Vernon,BC ,V1T 5J8,spa
Concept Physiotherapy,www.2502601550.yp.ca,,250-260-1550,105D-3101 Highway 6,Vernon,BC ,V1T 9H6,physiotherapist
Lake Country Curves,www.2502603166.yp.ca,,250-260-3166,9908 Kalamalka Lk,Vernon,BC,,fitness
Mountain Acupuncture & Laser Therapy,www.2502603892.yp.ca,,250-260-3892,7639 Silver Star Road,Vernon,BC ,V1B 3N7,acupuncture
Adamar Enterprises,www.2502629798.yp.ca,,250-262-9798,10704 97 Avenue,Fort St John,BC ,V1J 6L7,fitness
Callidora Day Spa,www.2502639577.yp.ca,,250-263-9577,10504 96 Street,Fort St John,BC ,V1J 3R2,spa
Mangel Chiropractic,www.2502639770.yp.ca,,250-263-9770,2-8712 100 Avenue,Fort St John,BC ,V1J 1X1,chiropractor
Belle Shea Salon & Spa,www.2502639879.yp.ca,,250-263-9879,9512 93 Avenue,Fort St John,BC ,V1J 6T4,spa
Energetics Family Fitness Centre,www.2502640005.yp.ca,,250-264-0005,8217 100 Avenue,Fort St John,BC ,V1J 1W7,fitness
Alley Health & Fitness,www.2502654554.yp.ca,,250-265-4554,Suite Bsmt-84 Broadway,Nakusp,BC ,V0G 1R0,fitness
Frazer Michelle,www.ahprmt.com,,250-271-5633,9624 111 Avenue,Fort St John,BC ,V1J 2T8,yoga
Vernon Chiropractic & Massage,www.vernonchiropractor.com,vernonchiro@gmail.com,250-275-1425,105-3301 24 Avenue,Vernon,BC ,V1T 9S8,chiropractor
Sparkling Hill Resort,www.2502751556.yp.ca,,250-275-1556,442 Tyler Place,Vernon,BC ,V1H 1Y4,spa
Okanagan Natural Medicine,www.oknaturalmedicine.com,,250-275-1672,1-2908 31 Avenue,Vernon,BC ,V1T 2G4,naturopath
Okanagan Natural Medicine,www.2502751674.yp.ca,,250-275-1674,2-2908 31 Avenue,Vernon,BC ,V1T 2G4,naturopath
Essential Elements Day Spa,www.vernondayspa.com,,250-275-7060,3203 34 Street,Vernon,BC ,V1T 5X7,spa
Arise Chiropractic,www.2502757618.yp.ca,,250-275-7618,7-100 Kalamalka Lake Road,Vernon,BC ,V1T 9G1,chiropractor
Dayspring Holistic Healing,www.2502763046.yp.ca,,250-276-3046,5-972 Kilwinning Street,Penticton,BC ,V2A 4N7,acupuncture
Plum Blossom Acupuncture,www.2502852107.yp.ca,,250-285-2107,Suite 8-654 Harper,Quadra Island,BC ,V0P 1N0,acupuncture
Silver Pheonix Acupuncture & Traditional Chinese Medicine,www.2502852545.yp.ca,,250-285-2545,Po Box 253,Heriot Bay,BC ,V0P 1H0,acupuncture
Spa At April Point,www.2502852668.yp.ca,,250-285-2668,900 April Pt,Quadra Island,BC ,V0P 1N0,spa
Quadra Chiropractic,www.2502852848.yp.ca,,250-285-2848,6 654 Harper,Quadra Island,BC ,V0P 1N0,chiropractor
Vitalis Quadra Gym & Wellness Centre,www.2502853825.yp.ca,,250-285-3825,7 654 Harper,Quadra Island,BC ,V0P 1N0,fitness
Pier Street Salon & Day Spa,www.2502860485.yp.ca,,250-286-0485,916B Island Highway,Campbell River,BC ,V9W 2C3,spa
Eagle Eye Adventures,www.2502860809.yp.ca,,250-286-0809,1348 Island Highway,Campbell River,BC ,V9W 8C9,eye
Sunrise Resources-Physiotherapy,www.2502860955.yp.ca,,250-286-0955,110-1180 Ironwood Street,Campbell River,BC ,V9W 5P7,physiotherapist
VI Fitness Center,www.2502861019.yp.ca,,250-286-1019,206-489 South Dogwood Street,Campbell River,BC ,V9W 6K6,fitness
Northern Ropes & Industrial Supply,www.2502861027.yp.ca,,250-286-1027,2860 Island Highway,Campbell River,BC ,V9W 2H5,eye
Physiotherapy Clinic Campbell River,www.2502861046.yp.ca,,250-286-1046,991 Alder Street,Campbell River,BC ,V9W 2R1,physiotherapist
Painter's Lodge & April Point Resort & Spa,www.2502861102.yp.ca,,250-286-1102,1625 Macdonald Road,Campbell River,BC ,V9W 4S5,fitness
Intersport,www.2502861760.yp.ca,,250-286-1760,1245 Shoppers Row,Campbell River,BC ,V9W 2C7,fitness
Acupuncture & Body Care Clinic,www.2502861848.yp.ca,,250-286-1848,6-522 South Dogwood Street,Campbell River,BC ,V9W 6R4,acupuncture
Shoreline Orthodontics,www.2502863901.yp.ca,,250-286-3901,200-520 2nd Avenue,Campbell River,BC ,V9W 6G2,dentist
Fitness Etc,www.2502864099.yp.ca,,250-286-4099,C-220 Dogwood Street,Campbell River,BC ,V9W 2X9,fitness
Tangles Hair Salon & Day Spa,www.2502866291.yp.ca,,250-286-6291,986 Shoppers Row,Campbell River,BC ,V9W 2C5,spa
Pure Self Defence Studios,www.2502866998.yp.ca,,250-286-6998,F-220 Dogwood Street,Campbell River,BC ,V9W 2X9,fitness
Rehabilitation In Motion,www.2502869670.yp.ca,,250-286-9670,1371 Greenwood Street,Campbell River,BC ,V9W 6K5,physiotherapist
Aloha Spa & Salon,www.2502872333.yp.ca,,250-287-2333,1261 Ironwood Street,Campbell River,BC ,V9W 5T4,spa
Tanya Kuss'stelmaschuk,www.2502873113.yp.ca,,250-287-3113,103-250 Dogwood Street,Campbell River,BC ,V9W 2X9,acupuncture
Flex Fitness,www.2502873480.yp.ca,,250-287-3480,Suite Lwr-470 Dogwood St,Campbell River,BC ,V9W 2Y3,fitness
Henry Eugene,www.2502873530.yp.ca,,250-287-3530,107-250 Dogwood Street,Campbell River,BC ,V9W 2X9,physiotherapist
NBX Fitness,www.2502874011.yp.ca,,250-287-4011,1433 16th Avenue,Campbell River,BC ,V9W 2E4,fitness
Elmwood Chiropractic Clinic,www.2502877014.yp.ca,,250-287-7014,1330 Dogwood Street,Campbell River,BC ,V9W 3A6,chiropractor
Sea Haven Dental Clinic,www.2502877343.yp.ca,,250-287-7343,201-871 Island Highway,Campbell River,BC ,V9W 2C2,dentist
Shaw Chiropractic,www.2502877429.yp.ca,,250-287-7429,1281 Shoppers Row,Campbell River,BC ,V9W 2C7,chiropractor
Discovery Chiropractic,www.2502878487.yp.ca,,250-287-8487,1180 Fir Street,Campbell River,BC ,V9W 3B8,chiropractor
Apex Mountain Inn & Spa,www.2502928126.yp.ca,,250-292-8126,1000 Strayhorse,Hedley,BC ,V0X 1K0,spa
Maiya's European Spa,www.2502953640.yp.ca,,250-295-3640,408 Antonick Way,Princeton,BC ,V0X 1W0,spa
Princeton Chiropractic Center,www.2502955494.yp.ca,,250-295-5494,139 Vermilion,Princeton,BC ,V0X 1W0,chiropractor
Jealousy Hair Salon & Spa,www.2502957612.yp.ca,,250-295-7612,224 Bridge,Princeton,BC ,V0X 1W0,spa
Gilham Carol Physiotherapy Clinic,www.2502957904.yp.ca,,250-295-7904,297 McNamara,Princeton,BC ,V0X 1W0,physiotherapist
Magic Nail & Spa,www.2502986747.yp.ca,,250-298-6747,B-843 Yates Street,Victoria,BC ,V8W 1M1,spa
Canadian Modern Arnis Training Studios,www.2502988000.yp.ca,,250-298-8000,110-2728 Spencer Road,Victoria,BC ,V9B 4C6,martial+arts
Curves,www.2503041818.yp.ca,,250-304-1818,1125 4th Street,Castlegar,BC ,V1N 2A8,fitness
Yantra Day Spa,www.2503047341.yp.ca,,250-304-7341,2109 Columbia Avenue,Castlegar,BC ,V1N 2W9,spa
Cobalt Spas,www.2503052380.yp.ca,,250-305-2380,101-383 Oliver Street,Williams Lake,BC ,V2G 1M4,spa
Sundance Taekwon-Do,www.2503062285.yp.ca,,250-306-2285,33-100 Kalamalka Lake Road,Vernon,BC ,V1T 9G1,martial+arts
Heart & Sole Day Spa,www.2503071815.yp.ca,,250-307-1815,808 Fraser Road RR 7,Lumby,BC ,V0E 2G7,spa
Trim 'n Fit,www.trimnfit.ca,,250-307-7664,1935 11 Avenue,Vernon,BC ,V1T 9A9,fitness
Outward Expressions Spa,www.2503140151.yp.ca,,250-314-0151,Lwr-1540 Springhill Drive,Kamloops,BC ,V2E 2H1,spa
Kamloops Physiotherapy & Sports Injury Centre,www.2503140788.yp.ca,,250-314-0788,683 Seymour Street,Kamloops,BC ,V2C 2H1,physiotherapist
Movements Dance & Active Wear,www.2503140803.yp.ca,,250-314-0803,103-125 Fourth Avenue,Kamloops,BC ,V2C 3N3,yoga
Downtown Dental Clinic,www.2503141700.yp.ca,,250-314-1700,432 St Paul Street,Kamloops,BC ,V2C 2J6,dentist
Bikram Yoga Kamloops,www.2503143636.yp.ca,,250-314-3636,50-340 Victoria Street,Kamloops,BC ,V2C 2A5,yoga
Kix 4 Chix Fitness,www.kix4chix.ca,,250-314-4978,1-440 Victoria Street,Kamloops,BC ,V2C 2A7,fitness
Kelly Tracy,www.2503145000.yp.ca,,250-314-5000,200-910 McGill Road,Kamloops,BC ,V2C 6N6,physiotherapist
Aberdeen Massage Therapy,www.2503149890.yp.ca,,250-314-9890,1966 Harrison Way,Kamloops,BC ,V1S 1M9,chiropractor
Jeff Viani's Martial Arts Canada,www.2503149982.yp.ca,,250-314-9982,16-1425 Cariboo Place,Kamloops,BC ,V2C 5Z3,martial+arts
City Styl'n Day Spa,www.2503150422.yp.ca,,250-315-0422,1999 Voght St,Merritt,BC,,spa
Interior Acupuncture Centre For Complementary Health,www.2503183257.yp.ca,,250-318-3257,1233 Monashee Court,Kamloops,BC ,V2C 6B4,acupuncture
Thompson Valley Taekwon-Do School,www.2503185420.yp.ca,,250-318-5420,1278 Dalhousie Drive,Kamloops,BC ,V2C 6G3,martial+arts
Body Control Pilates,www.pilateskamloops.com,,250-320-2639,202-142 Victoria Street,Kamloops,BC ,V2C 1Z7,fitness
One On One Fitness & Massage,www.2503209960.yp.ca,,250-320-9960,7-231 Victoria Street,Kamloops,BC ,V2C 2A1,fitness
Island of Peace Yoga,www.2503257221.yp.ca,,250-325-7221,535 North Rd,Gabriola,BC ,V0R 1X3,yoga
Good Vibrations,www.2503310342.yp.ca,,250-331-0342,407A 5th Street,Courtenay,BC ,V9N 1J7,fitness
Joint Physiotherapy,www.2503311200.yp.ca,,250-331-1200,310 8th Street,Courtenay,BC ,V9N 1N3,physiotherapist
Braidwood Naturopathic Clinic,www.2503340655.yp.ca,,250-334-0655,204 Old Island Highway,Courtenay,BC ,V9N 3P1,naturopath
Fitness Etc,www.2503340777.yp.ca,,250-334-0777,102-1025 Cliffe Avenue,Courtenay,BC ,V9N 2J9,fitness
Courtenay Central Chiropractic,www.2503342224.yp.ca,,250-334-2224,362E 10th Street,Courtenay,BC ,V9N 1P5,chiropractor
Cockwill R G Chiropractic,www.2503342262.yp.ca,,250-334-2262,102-389 12th Street,Courtenay,BC ,V9N 8V7,chiropractor
Cascade Chiropractic,www.2503343330.yp.ca,,250-334-3330,431 4th Street,Courtenay,BC ,V9N 1G9,chiropractor
Riverway Dental,www.riverwaydental.com,,250-334-3356,101-1532 Cliffe Avenue,Courtenay,BC ,V9N 2K4,dentist
Comox Valley Chiropractic Centre,www.2503343622.yp.ca,,250-334-3622,290 England Avenue,Courtenay,BC ,V9N 6L6,chiropractor
Comox Valley Acupuncture & Traditional Chinese Medicine,www.2503343630.yp.ca,,250-334-3630,949 Fitzgerald Avenue,Courtenay,BC ,V9N 2R6,acupuncture
Northern Ropes & Industrial Supply,www.2503343707.yp.ca,,250-334-3707,259 Puntledge Road,Courtenay,BC ,V9N 3P9,eye
Shoreline Orthodontics,www.shorelineorthodontics.com,info@shorelineorthodontics.com,250-334-4434,100-1530 Cliffe Avenue,Courtenay,BC ,V9N 2K4,dentist
Bayview Chiropractic,www.2503344844.yp.ca,,250-334-4844,544 4th Street,Courtenay,BC ,V9N 1H2,chiropractor
Curves,www.2503344959.yp.ca,,250-334-4959,368 11th Street,Courtenay,BC ,V9N 8H5,fitness
Rehabilitation In Motion,www.rehabinmotion.com,clinic@rehabinmotion.com,250-334-9670,780 Grant Avenue,Courtenay,BC ,V9N 2T3,acupuncture
Blush Salon & Spa,www.2503349854.yp.ca,,250-334-9854,273 5th Street,Courtenay,BC ,V9N 1J5,spa
Cumberland Dental Centre,www.2503362006.yp.ca,,250-336-2006,2763 Dumsmuir,Cumberland,BC ,V0R 1S0,dentist
Integral Balance Massage Therapy & Organic Day Spa,www.2503368284.yp.ca,,250-336-8284,2 2730 Dunsmuir,Cumberland,BC ,V0R 1S0,spa
Cumberland Chiropractic,www.2503368683.yp.ca,,250-336-8683,2763 Dunsmuir,Cumberland,BC ,V0R 1S0,chiropractor
Black Creek Community Assn,www.2503375190.yp.ca,,250-337-5190,2001 Black Ck,Black Creek,BC ,V9J 1H6,fitness
Paw Prints Spa,www.2503381078.yp.ca,,250-338-1078,463 5th Street,Courtenay,BC ,V9N 1J7,spa
Bikram Yoga,www.2503381138.yp.ca,,250-338-1138,D-362 10th Street,Courtenay,BC ,V9N 1P5,fitness
Kingfisher Oceanside Resort & Spa,www.2503381323.yp.ca,,250-338-1323,4330 Island Highway South,Courtenay,BC ,V9N 9R9,spa
Tree of Life Veterinary Care,www.2503382316.yp.ca,,250-338-2316,1777 Riverside Lane,Courtenay,BC ,V9N 9W2,acupuncture
Courtenay Healing Centre,www.2503382866.yp.ca,,250-338-2866,519B 5th Street,Courtenay,BC ,V9N 1K2,acupuncture
Body Heart & Soul Yoga,www.2503384263.yp.ca,,250-338-4263,158B Cliffe Avenue,Courtenay,BC ,V9N 2H5,yoga
Courtenay Recreation Centres,www.2503385371.yp.ca,,250-338-5371,489 Old Island Highway,Courtenay,BC ,V9N 3P5,fitness
Driftwood Dental,www.2503385381.yp.ca,,250-338-5381,10-2401 Cliffe Avenue,Courtenay,BC ,V9N 2L5,dentist
Eagle Eye Detailing,www.2503386338.yp.ca,,250-338-6338,810 8th Street,Courtenay,BC ,V9N 1N8,eye
David Da Silva Physiotherapy,www.2503388121.yp.ca,,250-338-8121,104-1350 England Avenue,Courtenay,BC ,V9N 8X6,physiotherapist
Comox Spa & Patio,www.2503388522.yp.ca,,250-338-8522,4911 Island Highway North,Courtenay,BC ,V9N 5Y9,spa
Extreme Ends Salon & Spa,www.2503388552.yp.ca,,250-338-8552,319A 4th Street,Courtenay,BC ,V9N 1G8,spa
Courtenay Physiotherapy Clinic,www.2503388754.yp.ca,,250-338-8754,389 12th Street,Courtenay,BC ,V9N 8V7,physiotherapist
VI Fitness Center,www.2503389247.yp.ca,,250-338-9247,960 England Avenue,Courtenay,BC ,V9N 2N6,fitness
Ascent Physiotherapy,www.2503391039.yp.ca,,250-339-1039,141A Nordin Street,Comox,BC ,V9M 3N5,physiotherapist
Comox Recreation Centre,www.2503392255.yp.ca,,250-339-2255,1855 Noel Avenue,Comox,BC ,V9M 2H4,fitness
Comox Dental Care,www.2503392531.yp.ca,,250-339-2531,35-190 Port Augusta Street,Comox,BC ,V9M 3N1,dentist
Eyes On The Harbour Optometrists,www.2503393937.yp.ca,,250-339-3937,1805 Comox Avenue,Comox,BC ,V9M 3L9,eye
Contours Express,www.2503394647.yp.ca,,250-339-4647,6-2225 Guthrie Road,Comox,BC ,V9M 4G1,fitness
Bodyworx Physiotherapy,www.2503395540.yp.ca,,250-339-5540,207-156 Manor Drive,Comox,BC ,V9M 1C7,physiotherapist
Kenpo Karate School,www.2503395992.yp.ca,,250-339-5992,1747A Comox Avenue,Comox,BC ,V9M 3M2,martial+arts
Comox Physiotherapy Clinic,www.2503396221.yp.ca,,250-339-6221,C-1822 Comox Avenue,Comox,BC ,V9M 3M7,physiotherapist
Curves,www.2503396643.yp.ca,,250-339-6643,Upr-1761 Comox Avenue,Comox,BC ,V9M 3M2,fitness
Acupuncture & Oriental Medicine Centre,www.2503397227.yp.ca,,250-339-7227,1671 Comox Avenue,Comox,BC ,V9M 3M1,acupuncture
Fusion Wellness Spa,www.2503413511.yp.ca,,250-341-3511,518 13th St,Invermere,BC ,V0A 1K0,spa
Balanced Health Acupuncture & Chinese Medicine,www.2503414806.yp.ca,,250-341-4806,Suite 204- 926 7 Ave,Invermere,BC ,V0A 1K0,acupuncture
Pamper Yourself Spa,www.pamperyourselfspa.com,info@pamperyourselfspa.com,250-341-6266,492 93&95 Highway RR 2,Invermere,BC ,V0A 1K2,spa
Invermere Physiotherapy Clinic,www.2503420415.yp.ca,,250-342-0415,1317C 7th Ave,Invermere,BC ,V0A 1K0,physiotherapist
Valley Fitness Centre,www.2503422131.yp.ca,,250-342-2131,722 14th St,Invermere,BC ,V0A 1K0,fitness
Dynasty Spas,www.2503423922.yp.ca,,250-342-3922,503B 7th Ave,Invermere,BC ,V0A 1K4,spa
Sunsations Massage Esthetics Hair Tanning & Day Spa,www.2503426899.yp.ca,,250-342-6899,913 13th St,Invermere,BC ,V0A 1K0,spa
Radermacher Chiropractic,www.2503428830.yp.ca,,250-342-8830,Suite 107-901 7th Ave,Invermere,BC ,V0A 1K4,chiropractor
Best Western Invermere Inn,www.2503429246.yp.ca,,250-342-9246,1310 7th Ave,Invermere,BC ,V0A 1K0,fitness
