
Genesport Industries Tatamis,www.8003616173.yp.ca,,1-800-361-6173,150,Rue King,Mon,ontreal,martial+arts
Eye Level Bike Rack Advertising,www.2042537225.yp.ca,,204-253-7225,157 St Anne's Road,Winnipeg,MB ,R2M 2Z5,eye
Bae's Martial Arts Training Centre,www.2042537825.yp.ca,,204-253-7825,200-851 Lagimodiere Boulevard,Winnipeg,MB ,R2J 3K4,martial+arts
Gelley Chiropractic Office,www.2042540130.yp.ca,,204-254-0130,Suite 12-845 Dakota St,St Vital,MB ,R2M 5M2,chiropractor
Family First Chiropractic,www.2042541313.yp.ca,,204-254-1313,589 St Anne's Rd,St Vital,MB ,R2M 5A9,chiropractor
Balance Chiropractic,www.2042541728.yp.ca,,204-254-1728,121 St Anne's Road,Winnipeg,MB ,R2M 2Z1,chiropractor
Hastings Family Chiropractic,www.2042545555.yp.ca,,204-254-5555,8-1014 St Mary's Road,Winnipeg,MB ,R2M 3S6,chiropractor
South Winnipeg Eye Centre,www.2042548011.yp.ca,,204-254-8011,5-1500 Dakota Street,Winnipeg,MB ,R2N 3Y7,eye
St Anne's Road Chiropractic Office,www.2042550296.yp.ca,,204-255-0296,308 St Anne's Road,Winnipeg,MB ,R2M 4Z5,chiropractor
St Vital Physiotherapy And Sports Injury Centre,www.2042550597.yp.ca,,204-255-0597,1555 St Mary'S Rd,Winnipeg,MB ,R2M 5L9,physiotherapist
Physio Source The - Windsor Park,www.2042551002.yp.ca,,204-255-1002,1073 Autumnwood Drive,Winnipeg,MB ,R2J 1C6,physiotherapist
Southeast Chiropractic Office,www.2042551440.yp.ca,,204-255-1440,767 St Mary's Road,Winnipeg,MB ,R2M 3N8,chiropractor
Puro Salon Spa,www.2042553926.yp.ca,,204-255-3926,60 St Anne's Road,Winnipeg,MB ,R2M 2Y5,spa
Elle Spa,www.2042556104.yp.ca,,204-255-6104,1589 St Mary's Road,Winnipeg,MB ,R2M 3W3,spa
Young Nails & Day Spa,www.2042556515.yp.ca,,204-255-6515,110-115 Vermillion Road,Winnipeg,MB ,R2J 4A9,spa
Fitness Edge For Women,www.2042556600.yp.ca,,204-255-6600,1645 St Mary's Road,Winnipeg,MB ,R2N 3W1,fitness
Meadowood Chiropractic,www.2042556666.yp.ca,,204-255-6666,1549 St Mary'S Rd,Winnipeg,MB ,R2M 5G9,chiropractor
Botticelli Salon Spa,www.2042557770.yp.ca,,204-255-7770,St Vital Shopping Center,Winnipeg,MB ,R2M 5E5,spa
Botticelli Salon Spa Luca,www.2042557771.yp.ca,,204-255-7771,113-1225 St Mary's Road,Winnipeg,MB ,R2M 5E5,spa
Active Chiropractic And Massage,www.2042562273.yp.ca,,204-256-2273,5-414 Westmount Drive,Winnipeg,MB ,R2J 1P2,chiropractor
Definitive Fitness,www.2042562333.yp.ca,,204-256-2333,415 St Anne's Road,Winnipeg,MB ,R2M 3C4,fitness
Winnipeg Reflexology Etc,www.2042563338.yp.ca,,204-256-3338,771 St Mary's Road,Winnipeg,MB ,R2M 3N8,acupuncture
Splitz,www.2042565619.yp.ca,,204-256-5619,43 Kingsway,Winnipeg,MB ,R3M 0G2,yoga
Aloha Beauty & Spa,www.2042570207.yp.ca,,204-257-0207,12-1504 St Mary's Road,Winnipeg,MB ,R2M 3V7,spa
Thornton Chiropractic Center,www.2042572246.yp.ca,,204-257-2246,2-485 St Anne's Road,Winnipeg,MB ,R2M 3E2,chiropractor
Performance Chiropractic-Health And Wellness Centre,www.2042572850.yp.ca,,204-257-2850,1-1500 Dakota Street,Winnipeg,MB ,R2N 3Y7,chiropractor
Dinah's Canine Spa,www.2042572859.yp.ca,,204-257-2859,925 St Mary's Road,Winnipeg,MB ,R2M 3R6,spa
Blink Eyecare,www.2042573112.yp.ca,,204-257-3112,40 Lakewood Blvd,St Boniface,MB ,R2J 2M6,eye
Urban Retreat Day Spa,www.2042577600.yp.ca,,204-257-7600,444 St Anne's Road,Winnipeg,MB ,R2M 3C8,spa
D'Arcy Bain Physiotherapy,www.2042577678.yp.ca,,204-257-7678,4-827 Dakota Street,Winnipeg,MB ,R2M 5M2,physiotherapist
Dakota Chiropractic,www.2042577685.yp.ca,,204-257-7685,1056 St Mary's Rd,Winnipeg,MB ,R2M 3S9,chiropractor
Southdale Eye Centre,www.2042579990.yp.ca,,204-257-9990,120-115 Vermillion Road,Winnipeg,MB ,R2J 4A9,eye
Richmond Family Chiropractic Centre,www.2042610043.yp.ca,,204-261-0043,2750 Pembina Highway I,Winnipeg,MB ,R3T 2H8,chiropractor
Hair Fitness,www.2042610099.yp.ca,,204-261-0099,1875 Pembina Highway,Winnipeg,MB ,R3T 2G7,fitness
Tactical Tae Kwondo,www.2042610174.yp.ca,,204-261-0174,3551 Pembina Highway,Winnipeg,MB ,R3V 1A5,martial+arts
Amigo Spanish/English Language Services,www.2042613081.yp.ca,,204-261-3081,19 Bernfield Bay,Winnipeg,MB ,R3T 5T7,spa
Willim-Choi Martial Arts Centre,www.2042614279.yp.ca,,204-261-4279,244 Dalhousie Drive,Winnipeg,MB ,R3T 2Z1,martial+arts
Pembina Physiotherapy & Sports Injury Clinic,www.2042617190.yp.ca,,204-261-7190,11-2077 Pembina Highway,Winnipeg,MB ,R3T 5J9,physiotherapist
Mrs Twitchett's Eye,www.2042617747.yp.ca,,204-261-7747,1739 Pembina Highway,Winnipeg,MB ,R3T 2G6,eye
HTS Home Therapy Services,www.2042618735.yp.ca,,204-261-8735,1-812 Grosvenor Avenue,Winnipeg,MB ,R3M 0N2,physiotherapist
Beausejour Physiotherapy Clinic,www.2042682302.yp.ca,,204-268-2302,418 Park av,Beausejour,MB ,R0E 0C0,physiotherapist
Beausejour Chiropractic & Nutrition Centre,www.2042683533.yp.ca,,204-268-3533,420 Park av E,Beausejour,MB ,R0E 0C0,chiropractor
Fitness Direct,www.2042691700.yp.ca,,204-269-1700,1-1921 Pembina Highway B,Winnipeg,MB ,R3T 2G7,fitness
Spartan Agencies,www.2042691855.yp.ca,,204-269-1855,39 Point West Drive,Winnipeg,MB ,R3T 5G8,spa
Second Sun Tan Spa,www.2042694545.yp.ca,,204-269-4545,1-2116 Pembina Highway,Winnipeg,MB ,R3T 2G8,spa
Snap Fitness,www.2042750269.yp.ca,,204-275-0269,8-2835 Pembina Highway,Winnipeg,MB ,R3T 4Z8,fitness
Markham Physiotherapy Clinic,www.2042753698.yp.ca,,204-275-3698,308-2265 Pembina Highway,Winnipeg,MB ,R3T 5J3,physiotherapist
Tapper Chiropractic,www.2042755030.yp.ca,,204-275-5030,1-1325 Markham Road,Winnipeg,MB ,R3T 4J6,chiropractor
Fort Richmond Physiotherapy & Sports Injury Centre,www.2042756582.yp.ca,,204-275-6582,30-2866 Pembina Highway,Winnipeg,MB ,R3T 2J1,physiotherapist
Posh Nails & Spa,www.2042756676.yp.ca,,204-275-6676,1749 Pembina Highway,Winnipeg,MB ,R3T 2G6,spa
In Touch Day Spa & Beauty Supplies,www.2042758001.yp.ca,,204-275-8001,Suite 6B-1325 Markham,Winnipeg,MB ,R3T 4J6,spa
Hamilton Healing-Therapeutic Massage Centre,www.2042840775.yp.ca,,204-284-0775,721 Osborne Street,Winnipeg,MB ,R3L 2C1,physiotherapist
Grosvenor Chiropractic,www.2042842024.yp.ca,,204-284-2024,802A Grosvenor Avenue,Winnipeg,MB ,R3M 0N2,chiropractor
Professional Edge Fitness & Conditioning,www.2042843343.yp.ca,,204-284-3343,16-5 Scurfield Boulevard,Winnipeg,MB ,R3Y 1G3,fitness
Dharma Yoga,www.2042843360.yp.ca,,204-284-3360,301 Morley Avenue,Winnipeg,MB ,R3L 0Y4,yoga
El Estudio Spanish Language Training Centre,www.2042843525.yp.ca,,204-284-3525,5-703 Corydon Avenue,Winnipeg,MB ,R3M 0W4,spa
Eastern Healing Center,www.2042844047.yp.ca,,204-284-4047,1036 Portage Ave,Winnipeg,MB ,R3G 0S2,acupuncture
Fort Rouge Dental Group,www.fortrougedentalgroup.ca,,204-284-8216,566 Osborne Street,Winnipeg,MB ,R3L 2B4,eye
Grant Park Eye Clinic,www.2042848808.yp.ca,,204-284-8808,Grant Park Shopping Center,Winnipeg,MB ,R3M 2A6,eye
Yoga On Corydon,www.2042848877.yp.ca,,204-284-8877,1115 Corydon Avenue,Winnipeg,MB ,R3M 0X4,yoga
Corydon Chiropractic Center,www.2042849218.yp.ca,,204-284-9218,104-897 Corydon Avenue,Winnipeg,MB ,R3M 0W7,chiropractor
Posh Nails & Spa,www.2042878299.yp.ca,,204-287-8299,9-725 Corydon Avenue,Winnipeg,MB ,R3M 0W4,spa
Fort Garry Chiropractic Centre,www.2042878383.yp.ca,,204-287-8383,6-1235 Pembina Highway,Winnipeg,MB ,R3T 2A9,chiropractor
College Of Physiotherapists Of Manitoba,www.2042878502.yp.ca,,204-287-8502,209-675 Pembina Highway,Winnipeg,MB ,R3M 2L6,physiotherapist
Oxfords Salon Spa,www.2042878939.yp.ca,,204-287-8939,196 Osborne Street,Winnipeg,MB ,R3L 1Z3,spa
Bluemoon Wellness Center,www.2042878978.yp.ca,,204-287-8978,684 Osborne Street,Winnipeg,MB ,R3L 2B9,yoga
Year 2000 Home Physiotherapy,www.2042914821.yp.ca,,204-291-4821,99 Radcliffe Road,Winnipeg,MB ,R3T 3H2,physiotherapist
Guardian Dojo-Kyokushin Karate,www.2042929639.yp.ca,,204-292-9639,200 River Avenue,Winnipeg,MB ,R3L 0B2,martial+arts
Health Meridian Healing Centre,www.2042977751.yp.ca,,204-297-7751,Suite 402-400 Tache,St Boniface,MB ,R2H 3C3,acupuncture
Hairline Salon & Spa,www.2043261138.yp.ca,,204-326-1138,232 Reimer Av,Steinbach,MB ,R5G 1P5,spa
Steinbach Physiotherapy & Sports Injury Clinic,www.2043264480.yp.ca,,204-326-4480,40-333 Loewen Boulevard,Steinbach,MB ,R5G 0C3,acupuncture
Choi's Martial Arts Centre,www.2043341212.yp.ca,,204-334-1212,840 McLeod Avenue,Winnipeg,MB ,R2G 2T7,martial+arts
Buffie & Co Salon Spa,www.buffieandcompany.com,,204-334-2833,Suite 8-2539 Main St,West Kildonan,MB ,R2V 4G4,spa
Spa Cific Nails,www.2043343041.yp.ca,,204-334-3041,11-1050 Henderson Highway,Winnipeg,MB ,R2K 2M5,spa
Rivergrove Chiropractic,www.2043344141.yp.ca,,204-334-4141,2539 Main St,Winnipeg,MB ,R2V 4G4,chiropractor
Seven Oaks Physiotherapy & Sports Injury Clinic,www.2043344359.yp.ca,,204-334-4359,1754 Main Street,Winnipeg,MB ,R2V 1Z7,physiotherapist
Rebound Physiotherapy Rehabilitation Clinic,www.2043345500.yp.ca,,204-334-5500,103-1021 Court Avenue,Winnipeg,MB ,R2P 1V7,physiotherapist
Jefferson Chiropractic Centre,www.2043346303.yp.ca,,204-334-6303,3-2055 McPhillips Street,Winnipeg,MB ,R2V 3C6,chiropractor
North Kildonan Family Chiropractic,www.2043348383.yp.ca,,204-334-8383,1185 Henderson Highway,Winnipeg,MB ,R2G 1L7,chiropractor
Riverbend Physiotherapy Sports Injury Centre,www.2043363200.yp.ca,,204-336-3200,10-2605 Main Street,Winnipeg,MB ,R2V 4W3,physiotherapist
D'Arcy Bain Physiotherapy,www.2043380008.yp.ca,,204-338-0008,108-2110 Main Street,Winnipeg,MB ,R2V 2C2,physiotherapist
St Andrews Physiotherapy Sports Injury & Rehab Clinic,www.2043386561.yp.ca,,204-338-6561,354 River Road,St Andrews,MB ,R1A 3C9,physiotherapist
Seven Oaks Chiropractic Centre,www.2043387057.yp.ca,,204-338-7057,1817 Main Street,Winnipeg,MB ,R2V 2A2,chiropractor
Spar-Marathon Roofing Supplies,www.2043387613.yp.ca,,204-338-7613,10A Keenleyside Street,Winnipeg,MB ,R2L 2B9,spa
Special Eyes Vision Centres,www.2043387867.yp.ca,,204-338-7867,620 Leila Avenue,Winnipeg,MB ,R2V 3N7,eye
Taylor Chiropractic Office,www.2043391631.yp.ca,,204-339-1631,1919 Henderson Highway,Winnipeg,MB ,R2G 1P4,acupuncture
Heavenly Bodies Fitness Centre,www.2043393488.yp.ca,,204-339-3488,2146 Main Street,Winnipeg,MB ,R2V 3S5,fitness
Wiebe Chiropractic Centre,www.2043393600.yp.ca,,204-339-3600,101-1277 Henderson Highway,Winnipeg,MB ,R2G 1M3,chiropractor
Rage Hair & Body Spa,www.2043393637.yp.ca,,204-339-3637,8-2605 Main Street,Winnipeg,MB ,R2V 4W3,spa
Spartan Sports,www.2043393883.yp.ca,,204-339-3883,1952 Main Street,Winnipeg,MB ,R2V 2B4,spa
Affordable Day Spa,www.affordabledayspa.ca,,204-339-4070,1-1790 Main Street,Winnipeg,MB ,R2V 2A1,spa
Eye Opener Diner,www.2043396023.yp.ca,,204-339-6023,3132 Main Street,West St Paul,MB ,R2V 4R9,eye
Pil Kim Martial Arts Centre,www.2043396881.yp.ca,,204-339-6881,2223 Henderson Highway,East St Paul,MB ,R2E 0B8,martial+arts
Main Physiotherapy & Wellness Clinic,www.2043398850.yp.ca,,204-339-8850,1835 Main Street,Winnipeg,MB ,R2V 2A4,physiotherapist
Lac Du Bonnet Physiotherapy,www.2043459015.yp.ca,,204-345-9015,100 1st St,Lac Du Bonnet,MB ,R0E 1A0,physiotherapist
Pine Tree Physiotherapy,www.2043459239.yp.ca,,204-345-9239,9 Park av,Lac Du Bonnet,MB ,R0E 1A0,physiotherapist
Curves,www.2043462636.yp.ca,,204-346-2636,2-227 Main Street,Steinbach,MB ,R5G 1Y7,fitness
Spas Dean & Cheryl,www.2043482296.yp.ca,,204-348-2296,SW 26-13-11E,Seven Sisters Falls,MB ,R0E 1Y0,spa
Tracy's Day Spa,www.2043628481.yp.ca,,204-362-8481,39 Challenger Crescent,Winkler,MB ,R6W 1M4,spa
Esser Chiropractic Health Centre,www.2043674858.yp.ca,,204-367-4858,30 MacArthur,Pine Falls,MB ,R0E 1M0,chiropractor
Barbie's Spa,www.2043728777.yp.ca,,204-372-8777,130 Tache St,Fisher Branch,MB ,R0C 0Z0,spa
Niverville Physiotherapy And Sport Injury Clinic,www.2043885217.yp.ca,,204-388-5217,100 Heritage Trail,Niverville,MB ,R0A 1E0,physiotherapist
Van Den Bussche Brent,www.2044151133.yp.ca,,204-415-1133,1574 Main Street,Winnipeg,MB ,R2W 5J8,chiropractor
Voila Hair Studio Spa,www.2044151500.yp.ca,,204-415-1500,4-709 Corydon Avenue,Winnipeg,MB ,R3M 0W4,spa
Zealous Medi Spa,www.2044153214.yp.ca,,204-415-3214,K-390 Provencher Boulevard,Winnipeg,MB ,R2H 0H1,spa
Bhakti Yoga Studio,www.2044154344.yp.ca,,204-415-4344,288 Marion Street,Winnipeg,MB ,R2H 0T7,yoga
Sahara Oasis Spa,www.2044156001.yp.ca,,204-415-6001,220-1615 Regent Avenue West,Winnipeg,MB ,R2C 5C6,spa
Snap Fitness,www.2044156337.yp.ca,,204-415-6337,591 St Anne's Road,Winnipeg,MB ,R2M 5A9,fitness
Hawaii Spas & Nails,www.2044157724.yp.ca,,204-415-7724,4-1014 St Mary's Road,Winnipeg,MB ,R2M 3S6,spa
Raylene's Wellness Spa,www.2044226234.yp.ca,,204-422-6234,Suite A-42099 Pr 210,Ste Anne,MB ,R5H 1A2,spa
Vianda's Hair Spa,www.2044349119.yp.ca,,204-434-9119,26063 Road 29N,Grunthal,MB ,R0A 0R0,spa
Oakbank Physiotherapy,www.2044442198.yp.ca,,204-444-2198,14-449 Main Street RR 2,Oakbank,MB ,R0E 1J2,physiotherapist
SooZe Yoga,www.2044445621.yp.ca,,204-444-5621,203-449 Main Street RR 2,Oakbank,MB ,R0E 1J2,yoga
Creative Spaces,www.2044521106.yp.ca,,204-452-1106,201-1239 Manahan Avenue,Winnipeg,MB ,R3T 5S8,spa
Back In Motion Therapeutic Massage,www.2044521541.yp.ca,,204-452-1541,1088 Pembina Highway,Winnipeg,MB ,R3T 1Z9,acupuncture
Donna Sarna Physiotherapy & Rehabilitation,www.2044522608.yp.ca,,204-452-2608,102-897 Corydon Avenue,Winnipeg,MB ,R3M 0W7,physiotherapist
Action Physiotherapy And Wellness Clinic,www.2044523070.yp.ca,,204-452-3070,4-1235 Pembina Highway,Winnipeg,MB ,R3T 2A9,physiotherapist
Evolution Fitness Nutrition,www.2044523285.yp.ca,,204-452-3285,B-702 Scotland Avenue,Winnipeg,MB ,R3M 1X5,fitness
Bei Jing Physiotherapy Pain Clinic,www.2044523654.yp.ca,,204-452-3654,2810 Pembina Highway,Winnipeg,MB ,R3T 2H8,physiotherapist
Moksha Yoga Winnipeg,www.2044525535.yp.ca,,204-452-5535,7-2 Donald Street,Winnipeg,MB ,R3L 0K5,yoga
Joint Effort Sports Injury Clinic,www.2044525632.yp.ca,,204-452-5632,4-2 Donald Street,Winnipeg,MB ,R3L 0K5,physiotherapist
Stafford Street Hot Yoga,www.2044527412.yp.ca,,204-452-7412,677 Stafford Street,Winnipeg,MB ,R3M 2X7,yoga
Nassau Chiropractic Centre & X-Ray,www.2044530075.yp.ca,,204-453-0075,301 Nassau Street North,Winnipeg,MB ,R3L 2J5,chiropractor
F 3 Fitness Fun Fashion,www.2044533334.yp.ca,,204-453-3334,3411 Roblin Boulevard,Winnipeg,MB ,R3R 0C6,fitness
Lift Fitness,www.2044537162.yp.ca,,204-453-7162,440 Don Avenue,Winnipeg,MB ,R3L 0S4,fitness
Symmetry Massage Therapy,www.2044537286.yp.ca,,204-453-7286,286 Stradbrook Avenue,Winnipeg,MB ,R3L 0J6,acupuncture
Stony Mountain Fitness,www.2044611777.yp.ca,,204-461-1777,7 Hwy,Stony Mountain,MB ,R0C 3A0,fitness
Ultimate Fitness,www.2044675221.yp.ca,,204-467-5221,469 1st St W,Stonewall,MB ,R0C 2Z0,fitness
Stonewall Chiropractic Centre,www.2044675523.yp.ca,,204-467-5523,425 Main St,Stonewall,MB ,R0C 2Z0,chiropractor
Quarry Physiotherapy Sports Injury & Rehab Clinic,www.2044679101.yp.ca,,204-467-9101,24-333 Main St,Stonewall,MB ,R0C 2Z0,acupuncture
Action Eyecare Incorporated,www.2044679795.yp.ca,,204-467-9795,2-358 Main St,Stonewall,MB ,R0C 2Z0,eye
Verve Physiotherapy,www.2044705726.yp.ca,,204-470-5726,301 Rita Street,Winnipeg,MB ,R3J 2Y3,physiotherapist
Seventh-Day Adventist,www.2044710131.yp.ca,,204-471-0131,214 Henderson Highway,Winnipeg,MB ,R2L 1L9,spa
Munduruca Martial Arts & Fitness Centre,www.2044740999.yp.ca,,204-474-0999,5-2 Donald Street,Winnipeg,MB ,R3L 0K5,martial+arts
Canteenwala Chiropractic Centre,www.2044742002.yp.ca,,204-474-2002,1456 Pembina Highway,Winnipeg,MB ,R3T 2C3,chiropractor
Advanced Massage & Laser Therapy Clinic,www.2044742020.yp.ca,,204-474-2020,Suite F-2020 Corydon Ave,Tuxedo,MB ,R3P 0N2,physiotherapist
Focus Chiropractic Centre,www.2044751876.yp.ca,,204-475-1876,A-236 Osborne Street B,Winnipeg,MB ,R3L 2W2,chiropractor
Berns & Black Salons & Spa,www.2044753575.yp.ca,,204-475-3575,241 Lilac Street,Winnipeg,MB ,R3M 2S2,spa
Hypnotic Salon Spa,www.2044753668.yp.ca,,204-475-3668,Suite 120-1600 Kenaston,Tuxedo,MB,,spa
Lilac Naturopathic Clinic,www.2044754926.yp.ca,,204-475-4926,3-892 Corydon Avenue,Winnipeg,MB ,R3M 0Y4,naturopath
A Votre Sante,www.2044757683.yp.ca,,204-475-7683,914 Corydon Ave,Winnipeg,MB ,R3M 0Y5,acupuncture
Spirit Martial Arts Supplies,www.2044759141.yp.ca,,204-475-9141,282 Tache Avenue,Winnipeg,MB ,R2H 2A2,martial+arts
Facial Fitness,www.2044759346.yp.ca,,204-475-9346,200-555 Hervo Street,Winnipeg,MB ,R3T 3L6,fitness
Step Into Action Physiotherapy & Wellness Clinic,www.2044763742.yp.ca,,204-476-3742,525 Main St E,Neepawa,MB ,R0J 1H0,physiotherapist
Tae Ryong Park Academy,www.trpacademy.com,,204-477-5425,95 Scurfield Boulevard,Winnipeg,MB ,R3Y 1G4,martial+arts
Chiropractic Life Centre,www.2044775433.yp.ca,,204-477-5433,1431 Corydon Avenue,Winnipeg,MB ,R3N 0J2,chiropractor
Rady Jewish Community Centre (Fitness),www.2044777510.yp.ca,,204-477-7510,Suite 100-123B Doncaster,Winnipeg,MB ,R3N 2B3,fitness
Siddha Yoga Meditation Centre Winnipeg,www.2044778390.yp.ca,,204-477-8390,1820 Arlington Street,Winnipeg,MB ,R2X 1W4,yoga
Physiotherapy On The Red Sports Injury & Rehab Centre,www.2044823200.yp.ca,,204-482-3200,353 Eveline Street,Selkirk,MB ,R1A 1N1,physiotherapist
Red River Chiropractic Centre,www.2044824144.yp.ca,,204-482-4144,357 Main Street,Selkirk,MB ,R1A 1T5,chiropractor
New Life Family Chiropractic Centre,www.2044826116.yp.ca,,204-482-6116,360 Eveline Street,Selkirk,MB ,R1A 1N3,chiropractor
Souris River Chiropractic,www.2044837360.yp.ca,,204-483-7360,31 Crescent av W,Souris,MB ,R0K 2C0,chiropractor
Manee Hamilton D TCM Acupuncture & Traditional Chinese Medicine,www.2044854059.yp.ca,,204-485-4059,371 Eveline Street,Selkirk,MB ,R1A 1N4,acupuncture
