"Seafair Medical Centre","604-275-5155","16-8671 No. 1 Road , Richmond , BC V7C 1V2","www.6042755155.yp.ca",,clinic
"Seafield Eye Clinic","250-753-3323","5-1179 Seafield Crescent , Nanaimo , BC V9S 4S1","www.2507533323.yp.ca",,clinic
"Seafield Surgical Centre","250-741-0200","6-1179 Seafield Crescent , Nanaimo , BC V9S 4S1","www.2507410200.yp.ca",,clinic
"Sea Haven Dental Clinic","250-287-7343","201-871 Island Highway , Campbell River , BC V9W 2C2","www.2502877343.yp.ca",,clinic
"Seaside Dental Clinic","604-733-2777","1845 4th Avenue West , Vancouver , BC V6J 1M4","www.6047332777.yp.ca",,clinic
"Seaside Dental Clinic","604-733-2704","","www.6047332704.yp.ca",,clinic
"Sea To Sky Walk In Clinic Ltd","604-898-5555","Suite 103-40147 Glenalder Pl , Garibaldi Highlands , BC V0N 1T0","www.6048985555.yp.ca",,clinic
"Sea To Sky Walk In Clinic Ltd","604-898-5598","","www.6048985598.yp.ca",,clinic
"Seawatch Medical Clinic","250-923-1189","Suite 203-2276 S Island Hwy , Campbell River , BC ","www.2509231189.yp.ca",,clinic
"Seawatch Medical Clinic","250-923-8897","","www.2509238897.yp.ca",,clinic
"Sechelt Massage Therapy Clinic","604-885-3685","104 - 5700 Cowrie St , Sechelt , BC V0N 3A0","www.6048853685.yp.ca",,clinic
"Second Narrows Massage Therapy Clinic","604-990-3494","100-223 Mountain Highway , North Vancouver , BC V7J 3V3","www.6049903494.yp.ca",,clinic
"Segal Vein & Laser Clinic","604-940-8999","102-4515 Harvest Drive , Delta , BC V4K 4L1","www.6049408999.yp.ca",,clinic
"Selkirk Dental Clinic","250-837-5149","314 Connaught , Revelstoke , BC V0E 2S1","www.2508375149.yp.ca",,clinic
"Selkirk Dental Clinic","250-837-5131","","www.2508375131.yp.ca",,clinic
"Selkirk Family Medicine","250-368-8802","307-1101 Dewdney Avenue , Trail , BC V1R 4T1","www.2503688802.yp.ca",,clinic
"Selkirk Naturopathic Clinic","604-463-4911","Suite 230-22529 Lougheed Hwy , Maple Ridge , BC V2X 0L5","www.6044634911.yp.ca",,clinic
"Sema Medical Clinic","604-580-5541","15160 Fraser Highway , Surrey , BC V3R 3P1","www.6045805541.yp.ca",,clinic
"Semiahmoo Medical Clinic","604-535-3388","3-1767 152 Street , Surrey , BC V4A 4N3","www.6045353388.yp.ca",,clinic
"Semiahmoo Shopping Centre","604-535-3388","3-1767 152 Street , Surrey , BC V4A 4N3","www.6045353388.yp.ca",,clinic
"Serenity Homeopathic Clinic","604-307-5967","","www.6043075967.yp.ca",,clinic
"Serenity Therapeutic Massage","604-879-2257","Suite 1203-750 Broadway W , Vancouver , BC V5Z 1J4","www.6048792257.yp.ca",,clinic
"Serenity Wellness Clinic","604-879-5995","201-636 Broadway West , Vancouver , BC V5Z 1G2","www.6048795995.yp.ca",,clinic
"Sevenoaks Optometry Clinic","604-870-1140","33715 Essendene Avenue , Abbotsford , BC V2S 2G7","www.6048701140.yp.ca",,clinic
"Sexually Transmitted Disease Clinic","604-660-6161","655 12th Avenue West , Vancouver , BC V5Z 4R4","www.6046606161.yp.ca",,clinic
"Sexually Transmitted Disease Clinic","604-660-7949","1170 Bute Street , Vancouver , BC V6E 1Z6","www.6046607949.yp.ca",,clinic
"Sexually Transmitted Disease Clinic","250-388-2225","1947 Cook Street , Victoria , BC V8T 3P7","www.2503882225.yp.ca",,clinic
"Sexually Transmitted Diseases Clinic","388-2225","","www.3882225.yp.ca",,clinic
"SEXUALLY TRANSMITTED DISEASE (STD) CONTROL DIVISION","604-660-7949","1170 Bute St ","www.6046607949.yp.ca",,clinic
"Sexually Transmitted Disease/STI/HIV Testing Clinic","250-388-2225","1947 Cook Street , Victoria , BC V8T 3P7","www.2503882225.yp.ca",,clinic
"Sexually Transmitted Infection Clinic","604-660-6161","655 12th Avenue West , Vancouver , BC V5Z 4R4","www.stdresource.com",,clinic
"Seymour Animal Care Clinic","604-929-7367","1018 Deep Cove Road , North Vancouver , BC V7G 1S3","www.6049297367.yp.ca",,clinic
"Seymour Animal Care Clinic","604-929-7367","1018 Deep Cove Road , North Vancouver , BC V7G 1S3","www.6049297367.yp.ca",,clinic
"Seymour Creek Massage Therapy Clinic","604-904-9712","333 Seymour Boulevard , North Vancouver , BC V7J 2J4","www.6049049712.yp.ca",,clinic
"Seymour Medical Clinic The","604-738-2151","200-1530 7th Avenue West , Vancouver , BC V6J 1S3","www.6047382151.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5611","","www.6047395611.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5611","","www.6047395611.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5613","","www.6047395613.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5615","","www.6047395615.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5611","","www.6047395611.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5613","","www.6047395613.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5615","","www.6047395615.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5614","","www.6047395614.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5615","","www.6047395615.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5615","","www.6047395615.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5614","","www.6047395614.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5613","","www.6047395613.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5611","","www.6047395611.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5615","","www.6047395615.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5613","","www.6047395613.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5614","","www.6047395614.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5614","","www.6047395614.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5613","","www.6047395613.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5614","","www.6047395614.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5611","","www.6047395611.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5611","","www.6047395611.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5613","","www.6047395613.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5615","","www.6047395615.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5614","","www.6047395614.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5614","","www.6047395614.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5615","","www.6047395615.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5613","","www.6047395613.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Medical Clinic The","604-738-2151","","www.6047382151.yp.ca",,clinic
"Seymour Medical Clinic The","604-739-5612","","www.6047395612.yp.ca",,clinic
"Seymour Naturopathic Clinic","604-929-1997","202-3650 Mount Seymour Parkway , North Vancouver , BC V7H 2Y5","www.6049291997.yp.ca",,clinic
"Sgaga Clinic Of Rehabilitation Medicine Ltd","604-228-1946","","www.6042281946.yp.ca",,clinic
"Shacklock John A Dr Inc","604-596-3384","8300 112 Street , Delta , BC V4C 4W8","www.6045963384.yp.ca",,clinic
"Shamrock Veterinary Clinic","250-339-2026","1896 Guthrie Road , Comox , BC V9M 3X7","www.2503392026.yp.ca",,clinic
"Shannon Clinical Resources","604-461-6151","40 Deerwood Place , Port Moody , BC V3H 4X7","www.6044616151.yp.ca",,clinic
"Shannon Green","250-923-8244","1982 Holm Place , Campbell River , BC V9H 1W1","www.2509238244.yp.ca",,clinic
"Sharon's Mastectomy Shoppe","604-876-5916","1202-750 Broadway West , Vancouver , BC V5Z 1H1","www.6048765916.yp.ca",,clinic
"Sharon's Mastectomy Shoppe","1-800-796-5916","","www.8007965916.yp.ca",,clinic
"Shaw Denture Clinic","250-479-9211","101A-3581 Shelbourne Street , Victoria , BC V8P 4G8","www.2504799211.yp.ca",,clinic
"Shelbourne Medical Treatment Centre","250-598-3200","3200 Shelbourne Street , Victoria , BC V8P 5G8","www.2505983200.yp.ca",,clinic
"Shelbourne Pet Clinic","250-477-3112","","www.2504773112.yp.ca",,clinic
"Shelbourne Pet Clinic","250-477-3112","","www.2504773112.yp.ca",,clinic
"Shelbourne Pet Clinic","250-477-3112","103-1638 McKenzie Avenue , Victoria , BC V8N 0A3","www.2504773112.yp.ca",,clinic
"Shelbourne Physiotherapy Clinic","250-598-9828","100-3200 Shelbourne Street , Victoria , BC V8P 5G8","www.shelbournephysio.com","clinic@shelbournephysio.com",clinic
"Shelbourne Physiotherapy Clinic","250-598-9588","","www.2505989588.yp.ca",,clinic
"Shelbourne Travel & Prevemtive Health Clinic","250-598-3932","211-1595 McKenzie Avenue , Victoria , BC V8N 1A4","www.2505983932.yp.ca",,clinic
"Shen Acupuncture & Herbology Clinic","604-948-4813","217-1077 56 Street , Delta , BC V4L 2A2","www.6049484813.yp.ca",,clinic
"Shoppers Drug Mart","250-381-3551","101 Burnside Road West , Victoria , BC V9A 1B7","www.2503813551.yp.ca",,clinic
"Shumka Remedial Massage Clinic","250-748-6088","60 Queens Road , Duncan , BC V9L 2W4","www.2507486088.yp.ca",,clinic
"Shuswap Chiropractic Clinic","250-833-1116","B-40 Alexander Ne , Salmon Arm , BC V1E 4N9","www.2508331116.yp.ca",,clinic
"Shuswap Homeopathy Clinic","250-804-0104","","www.2508040104.yp.ca",,clinic
"Shuswap Homeopathy Clinic Ltd","250-804-0104","Suite 206-290 Alexander St NE , Salmon Arm , BC V1E 1E7","www.2508040104.yp.ca",,clinic
"Shuswap Laser Clinic","250-832-4266","","www.2508324266.yp.ca",,clinic
"Shuswap Massage Therapy Clinic","250-832-6988","90 Lakeshore Dr Ne , Salmon Arm , BC V1E 4M2","www.2508326988.yp.ca",,clinic
"Shuswap Physiotherapy Clinic","250-832-9651","1181 6 Avenue Ne , Salmon Arm , BC V1E 2S5","www.2508329651.yp.ca",,clinic
"Shuswap Veterinary Clinic","250-832-6069","1050 4th Ave Sw , Salmon Arm , BC V1E 4M2","www.shuswapvet.com",,clinic
"Shuswap Veterinary Clinic","250-832-6069","1050 4th Ave Sw , Salmon Arm , BC V1E 4M2","www.shuswapvet.com",,clinic
"Shuswap Veterinary Clinic","250-675-0077","7 1257 Trans Canada Hwy , Sorrento , BC V0E 2W0","www.2506750077.yp.ca",,clinic
"Shuswap Veterinary Clinic","250-832-8154","","www.2508328154.yp.ca",,clinic
"Shuswap Veterinary Clinic","250-837-4530","717 W Victoria , Revelstoke , BC V0E 2S0","www.2508374530.yp.ca",,clinic
"Sicamous Dental Clinic","250-836-4737","217 Finlayson St , Sicamous , BC V0E 2V0","www.2508364737.yp.ca",,clinic
"Sicamous Medical Clinic","250-836-2817","217 Finlayson , Sicamous , BC V0E 2V0","www.2508362817.yp.ca",,clinic
"Sicamous Medical Clinic","250-836-4788","","www.2508364788.yp.ca",,clinic
"Sicamous Medical Clinic","250-836-2817","217 Finlayson , Sicamous , BC V0E 2V0","www.2508362817.yp.ca",,clinic
"Sicamous Medical Clinic","250-836-2817","217 Finlayson , Sicamous , BC V0E 2V0","www.2508362817.yp.ca",,clinic
"Sicamous Medical Clinic","250-836-2867","","www.2508362867.yp.ca",,clinic
"Sidney Acupuncture Clinic","250-655-6409","9713A Second Street , Sidney , BC V8L 3C3","www.2506556409.yp.ca",,clinic
"Sidney Acupuncture Clinic","250-656-5904","","www.2506565904.yp.ca",,clinic
"Sidney By The Sea Dental Hygiene Clinic","250-655-4884","102-2423 Beacon Avenue , Sidney , BC V8L 1X5","www.2506554884.yp.ca",,clinic
"Sidney Foot Care Clinic","250-665-6611","135-10030 Resthaven Drive , Sidney , BC V8L 3G4","www.2506656611.yp.ca",,clinic
"Sidney Massage Therapy Clinic","250-655-4594","203-2453 Beacon Avenue , Sidney , BC V8L 1X7","www.2506554594.yp.ca",,clinic
"Sidney Physiotherapy Clinic","250-656-5525","106-9710 Second Street , Sidney , BC V8L 3C4","www.2506565525.yp.ca",,clinic
"Silverfern Walk-In Clinic","250-709-9600","160 Jubilee Street , Duncan , BC V9L 1W7","www.2507099600.yp.ca",,clinic
"Silverton Dental Clinic","250-358-2295","322 Lake , Silverton , BC V0G 2B0","www.2503582295.yp.ca",,clinic
"Simon Fraser University","778-782-4720","","www.7787824720.yp.ca",,clinic
"Simons Charles Dr","250-744-2992","119-3995 Quadra Street , Victoria , BC V8X 1J8","www.2507442992.yp.ca",,clinic
"Simons Charles Dr","250-361-4444","3196 Douglas Street , Victoria , BC V8Z 3K6","www.2503614444.yp.ca",,clinic
"Simon's Medical Acupuncture Pain Clinic","604-939-5533","201-1015 Austin Avenue , Coquitlam , BC V3K 3N9","www.6049395533.yp.ca",,clinic
"Singleton Medical Clinic","604-869-7118","224 Wallace , Hope , BC V0X 1L0","www.6048697118.yp.ca",,clinic
"Singleton Medical Clinic","604-869-3260","","www.6048693260.yp.ca",,clinic
"Sinobiology Cancer Clinic","604-321-1433","1204A-2050 Nelson Street , Vancouver , BC V6G 1N6","www.6043211433.yp.ca",,clinic
"Sixth Street Massage Therapy Clinic","604-526-7756","223-624 Sixth Street , New Westminster , BC V3L 3C4","www.6045267756.yp.ca",,clinic
"Skaha Hearing Clinic","1-800-665-4405","3012 Skaha Lk , Penticton , BC ","www.8006654405.yp.ca",,clinic
"Skaha Hearing Clinic","250-493-3277","3012 Skaha Lake Road , Penticton , BC V2A 7H2","www.2504933277.yp.ca",,clinic
"Skaha Hearing Clinic","250-493-3753","","www.2504933753.yp.ca",,clinic
"Skaha Medical Centre","250-493-5228","162-1848 Main Street , Penticton , BC V2A 5H3","www.2504935228.yp.ca",,clinic
"Skeena Valley Therapeutic Massage Clinic","250-638-8985","4813 Olson Avenue , Terrace , BC V8G 2A5","www.2506388985.yp.ca",,clinic
"Skidegate Dental Clinic","250-559-7712","","www.2505597712.yp.ca",,clinic
"Skidegate Dental Clinic","250-559-7799","156 2nd Ave , Skidegate ","www.2505597799.yp.ca",,clinic
"Skin Allergy Clinic","604-731-5353","312-888 8th Avenue West , Vancouver , BC V5Z 3Y1","www.6047315353.yp.ca",,clinic
"Skin Care Centre","604-875-4986","835 W 10th Ave , Vancouver , BC V5Z 4E8","www.6048754986.yp.ca",,clinic
"Skin Ovations Professional Laser Clinic","250-782-7546","1101B 103 Avenue , Dawson Creek , BC V1G 2G8","www.2507827546.yp.ca",,clinic
"SKN Holistic Rejuvenation Clinic","604-568-6333","150-1152 Mainland Street , Vancouver , BC V6B 4X2","www.6045686333.yp.ca",,clinic
"Skok Ronald A Denturist","250-762-3393","7-605 K.L.O. Road , Kelowna , BC V1Y 8E7","www.2507623393.yp.ca",,clinic
"Sleeping Beauty Medical Clinic","250-638-4089","2715 Tetrault Street , Terrace , BC V8G 2W6","www.2506384089.yp.ca",,clinic
"Sleeping Beauty Medical Clinic","250-615-5418","","www.2506155418.yp.ca",,clinic
"Slocan Valley Medical Clinic","250-226-7989","3120 Slocan Pk , Slocan Park , BC V0G 2E0","www.2502267989.yp.ca",,clinic
"Slocan Valley Medical Clinic","250-226-7111","3120 Slocan Pk , Slocan Park , BC V0G 2E0","www.2502267111.yp.ca",,clinic
"Slocan Valley Medical Clinic","250-226-7101","","www.2502267101.yp.ca",,clinic
"Small Creatures Pet Clinic","604-888-6123","302-21183 88 Avenue , Langley , BC V1M 2G5","www.6048886123.yp.ca",,clinic
"Smile Dental Clinic","604-433-7444","7575 Market Crossing , Burnaby , BC V5J 0A3","www.6044337444.yp.ca",,clinic
"Smile Dental Clinic Fax","604-433-7445","7575 Market Crossing , Burnaby , BC V5J 0A3","www.6044337445.yp.ca",,clinic
"Smith Drive Physiotherapy Clinic","250-546-2468","20-3300 Smith Drive RR 1 , Armstrong , BC V0E 1B1","www.2505462468.yp.ca",,clinic
"Smithers Medical Dental Plaza Ltd","250-847-1589","1283 Main St , Smithers , BC V0J 2N0","www.2508471589.yp.ca",,clinic
"Soda Creek Health Clinic","250-989-2355","3405 Mtn House Rd , Wildwood , AB T0E 2M0","www.2509892355.yp.ca",,clinic
"Solaris Spa & Laser Clinic","604-850-2639","210-2526 Yale Court , Abbotsford , BC V2S 8G9","www.solarisspa.ca","spadirector@solarisspa.ca",clinic
"Solaris Spa Laser Clinic","604-850-2639","210-2526 Yale Court , Abbotsford , BC V2S 8G9","www.solarisspa.ca",,clinic
"Somba K'e Dental Clinic","1-866-898-2027","","www.8668982027.yp.ca",,clinic
"Sorrento Dental Clinic","250-675-4116","","www.2506754116.yp.ca",,clinic
"Sorrento Dental Clinic","250-803-8212","","www.2508038212.yp.ca",,clinic
"Sorrento Dental Clinic","250-675-5195","","www.2506755195.yp.ca",,clinic
"Sorrento Dental Clinic","250-675-5195","","www.2506755195.yp.ca",,clinic
"Sorrento Medical Clinic","250-675-2322","1223 Trans-Canada Hwy , Sorrento , BC V0E 2W0","www.2506752322.yp.ca",,clinic
"Sorrento Medical Clinic","250-675-3402","","www.2506753402.yp.ca",,clinic
"Sound Hearing Clinic Inc","604-267-6377","101-8584 Granville Street , Vancouver , BC V6P 4Z7","www.6042676377.yp.ca",,clinic
"Sound Hearing Clinic Inc","604-687-1488","207-1160 Burrard Street , Vancouver , BC V6Z 2E8","www.6046871488.yp.ca",,clinic
"Sound Hearing Clinic Inc","1-800-390-2322","","www.8003902322.yp.ca",,clinic
"Sound Idears","604-303-9782","6045-8171 Ackroyd Road , Richmond , BC V6X 3K1","www.6043039782.yp.ca",,clinic
