"Academy Road Spay & Neuter Clinic","204-487-1477","Suite A-620 Academy MB ","www.2044871477.yp.ca",,doctor
"Accent Roofing & Siding","204-724-7001","","www.2047247001.yp.ca",,doctor
"ACCESS River East","204-938-5050","975 Henderson MB ","www.2049385050.yp.ca",,doctor
"ACCESS Transcona","204-938-5700","845 Regentw MB ","www.2049385700.yp.ca",,doctor
"Acheson D Wayne Dr","204-942-2511","Suite 301-400 Stmary MB ","www.2049422511.yp.ca",,doctor
"Assiniboine Clinic","204-958-6711","","www.2049586711.yp.ca",,doctor
"Assiniboine Clinic","204-958-6721","","www.2049586721.yp.ca",,doctor
"Assiniboine Clinic","204-958-6732","","www.2049586732.yp.ca",,doctor
"Assiniboine Clinic","204-958-6707","","www.2049586707.yp.ca",,doctor
"Assiniboine Clinic","204-958-6702","","www.2049586702.yp.ca",,doctor
"Assiniboine Clinic","204-958-6725","","www.2049586725.yp.ca",,doctor
"Assiniboine Clinic","204-958-6762","","www.2049586762.yp.ca",,doctor
"Assiniboine Clinic","204-988-9600","","www.2049889600.yp.ca",,doctor
"Assiniboine Clinic","204-958-6708","","www.2049586708.yp.ca",,doctor
"Assiniboine Clinic","204-958-6714","","www.2049586714.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.adgonline.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Dental Group","204-958-4444","","www.2049584444.yp.ca",,doctor
"Assiniboine Medical Clinic Inc","204-958-6700","633 Lodge Avenue , Winnipeg , MB R3J 0S9","www.2049586700.yp.ca",,doctor
"Assiniboine Xray","204-254-2198","1555 St Mary'S Rd , Winnipeg , MB R2M 5L9","www.2042542198.yp.ca",,doctor
"Associated Dental Group","204-942-7531","401-388 Portage Avenue , Winnipeg , MB R3C 0C8","www.2049427531.yp.ca",,doctor
"Associated Dental Group","204-942-7531","","www.2049427531.yp.ca",,doctor
"Associated Dental Group","204-942-7531","","www.2049427531.yp.ca",,doctor
"Manitoba Clinic","204-788-5723","","www.2047885723.yp.ca",,doctor
"Manitoba Clinic","204-788-5756","","www.2047885756.yp.ca",,doctor
"Manitoba Clinic","204-788-5718","","www.2047885718.yp.ca",,doctor
"Manitoba Clinic","204-788-5744","","www.2047885744.yp.ca",,doctor
"Manitoba Clinic","204-788-5711","","www.2047885711.yp.ca",,doctor
"Manitoba Clinic","204-788-5504","","www.2047885504.yp.ca",,doctor
"Manitoba Clinic","204-788-5762","","www.2047885762.yp.ca",,doctor
"Manitoba Clinic","204-788-5704","","www.2047885704.yp.ca",,doctor
"Manitoba Clinic","204-788-5709","","www.2047885709.yp.ca",,doctor
"Manitoba Clinic","204-788-5759","","www.2047885759.yp.ca",,doctor
"Manitoba Clinic","204-788-5786","","www.2047885786.yp.ca",,doctor
"Manitoba Clinic","204-788-5737","","www.2047885737.yp.ca",,doctor
"Manitoba Clinic","204-788-5708","","www.2047885708.yp.ca",,doctor
"Manitoba Clinic","204-788-5720","","www.2047885720.yp.ca",,doctor
"Manitoba Clinic","204-788-5748","","www.2047885748.yp.ca",,doctor
"Manitoba Clinic","204-788-5713","","www.2047885713.yp.ca",,doctor
"Manitoba Clinic","204-788-5714","","www.2047885714.yp.ca",,doctor
"Manitoba Clinic","204-788-5510","","www.2047885510.yp.ca",,doctor
"Manitoba Clinic","204-788-5722","","www.2047885722.yp.ca",,doctor
"Manitoba Clinic","204-788-5705","","www.2047885705.yp.ca",,doctor
"Manitoba Clinic","204-788-5707","","www.2047885707.yp.ca",,doctor
"Manitoba Clinic","204-788-5507","","www.2047885507.yp.ca",,doctor
"Manitoba Clinic","204-788-5508","","www.2047885508.yp.ca",,doctor
"Manitoba Clinic","204-788-5747","","www.2047885747.yp.ca",,doctor
"Manitoba Clinic","204-788-5798","","www.2047885798.yp.ca",,doctor
"Manitoba Clinic","204-788-5763","","www.2047885763.yp.ca",,doctor
"Manitoba Clinic","204-788-5760","","www.2047885760.yp.ca",,doctor
"Manitoba Public Insurance","204-856-2600","2007 Saskatchewan Av W MB R1N 3B5","www.2048562600.yp.ca",,doctor
"Manitoba Public Insurance","204-326-4453","91 North Front Dr MB ","www.2043264453.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-231-0250","","www.2042310250.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-831-0828","","www.2048310828.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","3263 Portage MB ","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-668-1791","167 Henderson Highway , Winnipeg , MB R2L 1L5","www.2046681791.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-237-8559","400 Tache MB R2H 3C3","www.2042378559.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","Winnipeg , MB ","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","Winnipeg , MB ","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","Winnipeg , MB ","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manitoba X-Ray Clinic Medical Corporation","204-832-0273","","www.2048320273.yp.ca",,doctor
"Manswell C B Dr","204-947-0885","18 Placecorbeil , St Boniface , MB R3X 1E7","www.2049470885.yp.ca",,doctor
"Manto Sipi Cree Nation","204-366-2104","","www.2043662104.yp.ca",,doctor
"Manusow D N Dr","204-788-5764","Manitobaclinic MB ","www.2047885764.yp.ca",,doctor
"Mao Patrick Dr","204-284-7413","1248 Pembina Highway , Winnipeg , MB R3T 2B1","www.2042847413.yp.ca",,doctor
"Maples Dental Centre","204-632-6980","","www.2046326980.yp.ca",,doctor
"Maples Dental Centre","204-632-6980","","www.2046326980.yp.ca",,doctor
"Maples Dental Centre","204-632-6980","","www.2046326980.yp.ca",,doctor
"Maples Surgical Centre","204-633-1108","7-1291 Jefferson Avenue , Winnipeg , MB R2P 1S7","www.maplessurgicalcentre.com",,doctor
"Marcoux Henri Dr","204-235-0517","579 Rue Des Meurons , Winnipeg , MB R2H 2P6","www.2042350517.yp.ca",,doctor
"Mare A Dr","204-488-9988","E-123 Scurfield Boulevard , Winnipeg , MB R3Y 1L6","www.2044889988.yp.ca",,doctor
"Margolis Evan Dr","204-487-2926","580 Academy Road , Winnipeg , MB R3N 0E3","www.2044872926.yp.ca",,doctor
"Margolis Evan Dr","204-487-3526","","www.2044873526.yp.ca",,doctor
"Margolis N Dr","204-788-5797","Manitobaclinic MB ","www.2047885797.yp.ca",,doctor
"Markham Chiropractic Centre","204-269-0445","","www.2042690445.yp.ca",,doctor
"Markham Chiropractic Centre","204-269-0445","","www.2042690445.yp.ca",,doctor
"Markham Dental Centre","204-269-1144","","www.2042691144.yp.ca",,doctor
"Markham Dental Centre","204-269-1144","","www.2042691144.yp.ca",,doctor
"Marko R Accounting Service","204-866-3244","SE 11-11-6E MB ","www.2048663244.yp.ca",,doctor
"Marshall Chiropractic Office","204-748-6477","275 Wellington St W MB R0M 2C0","www.2047486477.yp.ca",,doctor
"Marshall Chiropractic Office-Brandon","204-727-2776","2-20 18th Street , Brandon , MB R7A 5A3","www.2047272776.yp.ca",,doctor
"Marsh David W Dr","204-222-5221","200-701 Regent Avenue West , Winnipeg , MB R2C 1S3","www.2042225221.yp.ca",,doctor
"Martens-Barnes C Dr","204-774-1868","1600 Portage , St James , MB ","www.2047741868.yp.ca",,doctor
"Martens Ray Dr","204-667-8650","441 Henderson MB ","www.2046678650.yp.ca",,doctor
"Martens Ray Dr","204-667-8650","","www.2046678650.yp.ca",,doctor
"Martin Allan G Dr","204-571-3800","801B 10th Street , Brandon , MB R7A 4G9","www.2045713800.yp.ca",,doctor
"Martinez Eddsel Dr Lipnowski Stan Dr Carson James Dr Lazar Matthew Dr Grimes Ruth B Dr","204-942-0949","903 Medicalartsbldg MB R3C 3J5","www.2049420949.yp.ca",,doctor
"Martini's Ristorante Italiano","204-772-7627","819 Sargent Avenue , Winnipeg , MB R3E 0B9","www.2047727627.yp.ca",,doctor
"Marx Theo Dr","204-734-3812","900 Main St MB R0L 1Z0","www.2047343812.yp.ca",,doctor
"Maslow Kristie Dr","204-338-7958","235 Bonner , North Kildonan , MB ","www.2043387958.yp.ca",,doctor
"Mason Claude Dr","204-326-2999","192 Hwy 52W MB ","www.2043262999.yp.ca",,doctor
"Massey's Foot Care","204-290-1288","","www.2042901288.yp.ca",,doctor
"Matas M Dr","204-452-0220","","www.2044520220.yp.ca",,doctor
"Matas M Dr","204-284-4938","Suite 1200-233 Kennedy MB R3C 0L7","www.2042844938.yp.ca",,doctor
"Matas M Dr","204-284-4938","1200-233 Kennedy Street , Winnipeg , MB R3C 3J5","www.2042844938.yp.ca",,doctor
"Matas M Dr","204-452-0220","","www.2044520220.yp.ca",,doctor
"Mateychuk Bryan Dr","204-256-0987","6-1031 Autumnwood Drive , Winnipeg , MB R2J 1C6","www.2042560987.yp.ca",,doctor
"Mathen M K Dr","204-788-8564","Misericordiahealthcentre MB ","www.2047888564.yp.ca",,doctor
"Mather Scott Dr","204-857-5772","44 Tupper Street North , Portage La Prairie , MB R1N 1W8","www.2048575772.yp.ca",,doctor
"Mathew G Dr","204-788-5754","Manitobaclinic MB ","www.2047885754.yp.ca",,doctor
"Mathew Shylon Dr","204-956-2060","Suite 208-233 Kennedy MB ","www.2049562060.yp.ca",,doctor
"Matsubara Tim Dr","204-925-9592","Stbonifaceclinic , Winnipeg , MB R2H 2A5","www.2049259592.yp.ca",,doctor
"Matthews L A Dr","204-734-3770","603 Main St MB R0L 1Z0","www.2047343770.yp.ca",,doctor
"Maxim G P Dr","204-222-4297","B-212 Regent Avenue West , Winnipeg , MB R2C 1R2","www.2042224297.yp.ca",,doctor
"Maxin R","204-488-2020","525 Academy Road , Winnipeg , MB R3N 2A9","www.2044882020.yp.ca",,doctor
"Maxin R Dr","204-488-2020","525 Academy Road , Winnipeg , MB R3N 2A9","www.2044882020.yp.ca",,doctor
"Maxwell Andrew D Dr","204-734-4571","1488 3rd St N MB R0L 1Z0","www.2047344571.yp.ca",,doctor
"Mayba I I Dr","204-788-5757","Manitobaclinic MB ","www.2047885757.yp.ca",,doctor
"Mayba John Dr","204-788-5751","Manitobaclinic MB ","www.2047885751.yp.ca",,doctor
"Mayo Clinic","204-942-0659","","www.2049420659.yp.ca",,doctor
"May Peter E M Dr","204-661-6091","1-1530 Regent Avenue West , Winnipeg , MB R2C 4J5","www.2046616091.yp.ca",,doctor
"Mazurat Nita Dr","204-334-4858","2207 Henderson Highway , East St Paul , MB R2E 0B8","www.2043344858.yp.ca",,doctor
"Mazurat R D Dr","204-339-6494","910 Kilkenny Drive , Winnipeg , MB R3T 4G3","www.2043396494.yp.ca",,doctor
"McCallister R A (Bob)","204-857-8444","71110 Road 35W RR 1 , Portage La Prairie , MB R1N 3A1","www.2048578444.yp.ca",,doctor
"McCarthy Gerard Dr","204-233-4224","601-400 Tache Avenue , Winnipeg , MB R2H 3C3","www.2042334224.yp.ca",,doctor
"McCarthy Tim Dr","204-788-5738","Manitobaclinic MB ","www.2047885738.yp.ca",,doctor
"McClarty Cori Dr","204-231-1913","611-400 Tache Avenue , Winnipeg , MB R2H 3C3","www.2042311913.yp.ca",,doctor
"McComb R K & Associates","204-885-9304","90 Arthur Creak Drive , Winnipeg , MB R2Y 2E2","www.2048859304.yp.ca",,doctor
"McCracken Kenneth J Dr","1-877-335-8261","","www.8773358261.yp.ca",,doctor
"McCreary/Alonsa Health Centre","204-835-2586","613 Pth 50 MB R0J 1B0","www.2048352586.yp.ca",,doctor
"McCreary/Alonsa Health Centre","204-835-2482","613 Pth 50 MB R0J 1B0","www.2048352482.yp.ca",,doctor
"McCullough D W Dr","204-788-5798","Manitobaclinic , Winnipeg , MB ","www.2047885798.yp.ca",,doctor
"McDermid Doug Dr","204-257-6961","32 Lakewood Boulevard , Winnipeg , MB R2J 2M6","www.2042576961.yp.ca",,doctor
"McFadden Dr","204-957-1226","850-330 St Mary Avenue , Winnipeg , MB R3C 3Z5","www.2049571226.yp.ca",,doctor
"McFadden Dr","204-957-1226","","www.2049571226.yp.ca",,doctor
"McFarlane R Bruce Dr","204-947-1825","2-1190 Taylor Avenue , Winnipeg , MB R3M 3Z4","www.drmcfarlane.com",,doctor
"McFarlane R Bruce Dr","204-947-1825","1511-233 Kennedy Street , Winnipeg , MB R3C 3J5","www.2049471825.yp.ca",,doctor
"McFarlane R Bruce Dr","204-885-2341","","www.2048852341.yp.ca",,doctor
"McGoey John E Dr","204-489-6271","70 Queenston Street , Winnipeg , MB R3N 0W5","www.2044896271.yp.ca",,doctor
"McGregor Ailsa Dr","204-942-1612","200-428 Portage Avenue , Winnipeg , MB R3C 0E2","www.2049421612.yp.ca",,doctor
"McGregor Chiropractic Centre","204-582-2303","135 McGregor Street , Winnipeg , MB R2W 4V7","www.2045822303.yp.ca",,doctor
"McGregor Dental Centre","204-586-9789","135 McGregor Street , Winnipeg , MB R2W 4V7","www.2045869789.yp.ca",,doctor
"McGregor Dental Centre","204-586-9789","","www.2045869789.yp.ca",,doctor
"McGregor R A","204-673-2334","110 Spence St MB R0M 2E0","www.2046732334.yp.ca",,doctor
"McInnes Gordon N Dr","204-982-2880","420 Medical Arts Bldg , Winnipeg , MB R3C 3J5","www.2049822880.yp.ca",,doctor
"McInnes Gordon N Dr","204-982-2888","420 Medicalartsbldg MB R3C 3J5","www.2049822888.yp.ca",,doctor
"McIntosh Rob Dr","204-775-8761","Suite 380-500 Portage MB R3C 3X1","www.2047758761.yp.ca",,doctor
"McIntosh Rob Dr Dental Corporation","204-775-8761","Suite 380-500 Portage MB ","www.2047758761.yp.ca",,doctor
"McIntyre A R","204-257-3308","51 Clearwater Road , Winnipeg , MB R2J 2T4","www.2042573308.yp.ca",,doctor
"McIntyre Mike Dr","204-942-6217","501-225 Vaughan Street , Winnipeg , MB R3C 1T7","www.2049426217.yp.ca",,doctor
"McIvor Dental Centre","204-338-0347","","www.2043380347.yp.ca",,doctor
"McIvor Dental Centre","204-338-0347","","www.2043380347.yp.ca",,doctor
"McKay Colin Dr","1-866-273-9898","","www.8662739898.yp.ca",,doctor
"McKay Rita Dr","204-237-4555","60 Marion Street , Winnipeg , MB R2H 0T1","www.2042374555.yp.ca",,doctor
"McKenna Paul R","204-926-1514","724-240 Graham Avenue , Winnipeg , MB R3C 0J7","www.2049261514.yp.ca",,doctor
"McKenzie Family Medical Centre","204-582-7755","634 Selkirk Avenue , Winnipeg , MB R2W 2N1","www.2045827755.yp.ca",,doctor
"McKenzie R Enterprises","204-697-2100","2100 Notre Dame Avenue , Winnipeg , MB R3H 0K1","www.2046972100.yp.ca",,doctor
"McKenzie Thomas Dr","204-942-0933","Suite 81-333 Stmary MB ","www.2049420933.yp.ca",,doctor
"McKibbin G Dr","204-257-8722","1555 Stmary's MB R2M 5L9","www.2042578722.yp.ca",,doctor
"McLennan R","204-888-4532","785 Sturgeon MB ","www.2048884532.yp.ca",,doctor
"Mcleod Chiropractic Clinic","204-663-1551","844 McLeod Avenue , Winnipeg , MB R2G 2T7","www.2046631551.yp.ca",,doctor
"Mcleod Chiropractic Clinic","204-663-1551","","www.2046631551.yp.ca",,doctor
"McLeod Veterinary Hospital","204-661-3334","","www.2046613334.yp.ca",,doctor
"McLeod Veterinary Hospital","204-661-3334","","www.2046613334.yp.ca",,doctor
"McLeod Veterinary Hospital","204-661-3334","","www.2046613334.yp.ca",,doctor
"McManus Mel Dr","204-663-9750","110-1605 Regent Avenue West , Winnipeg , MB R2C 3B3","www.2046639750.yp.ca",,doctor
"McManus Patrick Dr","204-255-0587","Stvitalshoppingcentre MB ","www.2042550587.yp.ca",,doctor
"McMechan Alison D DR","204-224-2254","212 Regentw MB ","www.2042242254.yp.ca",,doctor
"McMicken Medical Clinic","204-786-2496","544 Ellice Avenue , Winnipeg , MB R3B 1Z4","www.2047862496.yp.ca",,doctor
"McNeill Harasymchuk McConnell","204-748-1220","","www.2047481220.yp.ca",,doctor
"McNeill R M","204-748-1220","243 Raglan St W MB ","www.2047481220.yp.ca",,doctor
"McNiven Dr B","204-728-9540","","www.2047289540.yp.ca",,doctor
"McPhee Brian R","204-667-8117","","www.2046678117.yp.ca",,doctor
"McPhee Brian R","204-667-8117","312 Northhilldr MB R2E 0H7","www.2046678117.yp.ca",,doctor
"McPhee James Dr","204-942-3813","1712-72 Donald Street , Winnipeg , MB R3C 1L7","www.2049423813.yp.ca",,doctor
"McPhillips Animal Hospital","204-589-8381","2211 McPhillips Street B , Winnipeg , MB R2V 3M5","www.2045898381.yp.ca",,doctor
"McPhillips Animal Hospital","204-589-8381","","www.2045898381.yp.ca",,doctor
"McPhillips Animal Hospital","204-589-8381","","www.2045898381.yp.ca",,doctor
"McPhillips Animal Hospital","204-589-8381","","www.2045898381.yp.ca",,doctor
"McPhillips Animal Hospital","204-589-8381","","www.2045898381.yp.ca",,doctor
"McPhillips Animal Hospital","204-589-8381","","www.2045898381.yp.ca",,doctor
"McPhillips Chiropractic Office","204-339-1959","2211 McPhillips Street , Winnipeg , MB R2V 3M5","www.2043391959.yp.ca",,doctor
"McPhillips Dental Health Centre","204-633-5610","","www.2046335610.yp.ca",,doctor
"McPhillips Dental Health Centre","204-633-5610","","www.2046335610.yp.ca",,doctor
"McPhillips Dental Health Centre","204-633-5610","","www.2046335610.yp.ca",,doctor
"McPhillips Hearing & Audiology Centre Inc","204-953-4200","1399 McPhillips Street , Winnipeg , MB R2V 3C4","www.audiology-online.com",,doctor
"McSorley Sean Dr","204-284-5634","6-433 River Avenue , Winnipeg , MB R3L 2V1","www.2042845634.yp.ca",,doctor
"McTaggart Dawn-Lynn M Dr","204-885-4456","2416 Portage Avenue , Winnipeg , MB R3J 0M8","www.2048854456.yp.ca",,doctor
"McTaggart S Dr","250-656-9911","1450 McTavish Rd , Sidney , MB R0H 1L0","www.2506569911.yp.ca",,doctor
"McTavish W Gordon B Dr","204-779-8888","1661 Portage MB ","www.2047798888.yp.ca",,doctor
"McWhirter Brian Dr","204-477-5734","130 Osborne MB R3L 0J7","www.2044775734.yp.ca",,doctor
"Meadowood Chiropractic","204-255-6666","1549 St Mary'S Rd , Winnipeg , MB R2M 5G9","www.2042556666.yp.ca",,doctor
"Meadowood Dental Centre","204-257-6220","","www.2042576220.yp.ca",,doctor
"Meadowood Medical Centre","204-255-9091","","www.2042559091.yp.ca",,doctor
"Mediation Services","204-925-3410","302-1200 Portage Avenue , Winnipeg , MB R3G 0T5","www.2049253410.yp.ca",,doctor
"Medical Arts Building","204-943-4357","","www.2049434357.yp.ca",,doctor
"Medical Arts Building","204-989-5640","","www.2049895640.yp.ca",,doctor
"Medical Arts Building","204-982-1820","","www.2049821820.yp.ca",,doctor
"Medical Arts Building","204-942-0949","","www.2049420949.yp.ca",,doctor
"Medical Arts Building","204-943-0629","","www.2049430629.yp.ca",,doctor
"Medical Arts Building","204-942-2507","","www.2049422507.yp.ca",,doctor
"Medical Arts Building","204-831-9058","","www.2048319058.yp.ca",,doctor
"Medical Arts Building","204-989-2056","","www.2049892056.yp.ca",,doctor
"Medical Arts Building","204-956-5588","","www.2049565588.yp.ca",,doctor
"Medical Arts Building","204-956-0438","","www.2049560438.yp.ca",,doctor
"Medical Arts Building","204-943-0629","","www.2049430629.yp.ca",,doctor
"Medical Arts Building","204-957-8823","","www.2049578823.yp.ca",,doctor
"Medical Arts Building","204-989-0004","","www.2049890004.yp.ca",,doctor
"Medical Arts Building","204-942-7815","","www.2049427815.yp.ca",,doctor
"Medical Arts Building","204-956-5588","","www.2049565588.yp.ca",,doctor
"Medical Arts Building","204-942-2519","","www.2049422519.yp.ca",,doctor
"Medical Arts Building","204-943-9443","","www.2049439443.yp.ca",,doctor
"Medical Arts Building","204-943-5495","","www.2049435495.yp.ca",,doctor
"Medical Arts Building","204-943-5495","","www.2049435495.yp.ca",,doctor
"Medical Arts Building","204-943-5495","","www.2049435495.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-0949","","www.2049420949.yp.ca",,doctor
"Medical Arts Building","204-943-2608","","www.2049432608.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-982-2888","","www.2049822888.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-4808","","www.2049424808.yp.ca",,doctor
"Medical Arts Building","204-944-9707","","www.2049449707.yp.ca",,doctor
"Medical Arts Building","204-942-7339","","www.2049427339.yp.ca",,doctor
"Medical Arts Building","204-956-1057","","www.2049561057.yp.ca",,doctor
"Medical Arts Building","204-957-1043","","www.2049571043.yp.ca",,doctor
"Medical Arts Building","204-942-5876","","www.2049425876.yp.ca",,doctor
"Medical Arts Building","204-956-5297","","www.2049565297.yp.ca",,doctor
"Medical Arts Building","204-947-2904","","www.2049472904.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-947-0551","","www.2049470551.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-0949","","www.2049420949.yp.ca",,doctor
"Medical Arts Building","204-953-1270","","www.2049531270.yp.ca",,doctor
"Medical Arts Building","204-946-0649","","www.2049460649.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-0949","","www.2049420949.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-0949","","www.2049420949.yp.ca",,doctor
"Medical Arts Building","204-284-4938","","www.2042844938.yp.ca",,doctor
"Medical Arts Building","204-956-2060","","www.2049562060.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-956-5963","","www.2049565963.yp.ca",,doctor
"Medical Arts Building","204-956-5963","","www.2049565963.yp.ca",,doctor
"Medical Arts Building","204-943-8094","","www.2049438094.yp.ca",,doctor
"Medical Arts Building","204-942-6174","","www.2049426174.yp.ca",,doctor
"Medical Arts Building","204-942-6225","","www.2049426225.yp.ca",,doctor
"Medical Arts Building","204-956-5696","","www.2049565696.yp.ca",,doctor
"Medical Arts Building","204-943-0629","","www.2049430629.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
"Medical Arts Building","204-942-6453","","www.2049426453.yp.ca",,doctor
